station,datetime,lat [degrees],lon [degrees],temp_2m [degF],temp_9m [degF],solar_insolation [W/m^2],rh [%],pressure [mbar],avg_wind_speed [mph],max_wind_speed [mph],wind_direction [degree],soil_temp_5cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],precip_5min [inch],precip_est [inch],precip_edt [inch]
SBRI,20170101T000000,42.75217,-77.35931,38.2,38.2,0,72.4,964.3,13.4,22.4,235.2,34.9,37.0,38.7,0.0,0.03,0.0
SBRI,20170101T000500,42.75217,-77.35931,38.2,38.2,0,72.6,964.3,13.0,24.5,233.7,34.9,37.0,38.7,0.0,0.0,0.0
SBRI,20170101T001000,42.75217,-77.35931,38.3,38.3,0,72.3,964.4,11.8,24.8,242.4,34.9,37.0,38.7,0.0,0.0,0.0
SBRI,20170101T001500,42.75217,-77.35931,38.2,38.1,0,73.4,964.4,13.4,19.3,232.7,34.9,37.0,38.7,0.0,0.0,0.0
SBRI,20170101T002000,42.75217,-77.35931,37.4,37.3,0,77.5,964.6,14.1,23.2,239.2,34.9,37.0,38.7,0.0,0.0,0.0
SBRI,20170101T002500,42.75217,-77.35931,36.8,36.7,0,81.0,964.7,14.8,27.0,232.7,34.9,37.0,38.7,0.01,0.01,0.01
SBRI,20170101T003000,42.75217,-77.35931,36.2,36.1,0,84.0,965.1,12.0,22.1,260.9,34.9,37.0,38.7,0.02,0.03,0.03
SBRI,20170101T003500,42.75217,-77.35931,35.3,35.2,0,86.1,965.5,15.5,23.4,281.6,34.9,37.0,38.7,0.01,0.04,0.04
SBRI,20170101T004000,42.75217,-77.35931,35.1,34.9,0,84.2,965.6,16.1,27.2,287.9,34.9,37.0,38.7,0.0,0.04,0.04
SBRI,20170101T004500,42.75217,-77.35931,34.8,34.7,0,83.2,965.9,14.7,25.1,291.7,34.9,37.0,38.7,0.0,0.04,0.04
SBRI,20170101T005000,42.75217,-77.35931,34.6,34.5,0,80.9,966.1,14.9,23.0,285.4,34.9,37.0,38.7,0.0,0.04,0.04
SBRI,20170101T005500,42.75217,-77.35931,34.5,34.4,0,79.4,966.2,11.9,19.8,290.4,34.9,37.0,38.7,0.0,0.04,0.04
SBRI,20170101T010000,42.75217,-77.35931,34.4,34.2,0,77.2,966.4,15.3,22.1,289.5,34.9,37.0,38.7,0.0,0.04,0.04
SBRI,20170101T010500,42.75217,-77.35931,34.2,34.0,0,77.1,966.5,10.8,17.6,285.0,34.9,37.0,38.7,0.0,0.04,0.04
SBRI,20170101T011000,42.75217,-77.35931,34.2,34.0,0,75.5,966.5,11.6,19.9,286.8,34.9,37.0,38.7,0.0,0.04,0.04
SBRI,20170101T011500,42.75217,-77.35931,34.2,34.0,0,74.3,966.6,11.7,24.0,285.9,34.9,37.0,38.7,0.0,0.04,0.04
SBRI,20170101T012000,42.75217,-77.35931,34.1,33.9,0,74.2,966.8,11.3,21.4,282.9,34.9,37.0,38.7,0.0,0.04,0.04
SBRI,20170101T012500,42.75217,-77.35931,34.1,33.9,0,72.2,966.9,18.0,28.1,283.7,34.9,37.0,38.7,0.0,0.04,0.04
SBRI,20170101T013000,42.75217,-77.35931,34.0,33.8,0,72.1,967.2,12.5,19.5,275.7,34.9,37.0,38.7,0.0,0.04,0.04
SBRI,20170101T013500,42.75217,-77.35931,33.9,33.7,0,72.1,967.2,13.8,28.3,279.2,34.9,37.0,38.7,0.0,0.04,0.04
SBRI,20170101T014000,42.75217,-77.35931,33.8,33.6,0,72.4,967.4,12.9,19.1,277.3,34.9,37.0,38.7,0.0,0.04,0.04
SBRI,20170101T014500,42.75217,-77.35931,33.8,33.6,0,72.0,967.6,10.3,16.9,273.6,34.9,37.0,38.7,0.0,0.04,0.04
SBRI,20170101T015000,42.75217,-77.35931,33.7,33.5,0,72.1,967.8,12.6,23.5,270.4,34.9,37.0,38.7,0.0,0.04,0.04
SBRI,20170101T015500,42.75217,-77.35931,33.8,33.6,0,70.2,967.9,14.7,25.8,282.8,34.9,37.0,38.7,0.0,0.04,0.04
SBRI,20170101T020000,42.75217,-77.35931,33.7,33.5,0,69.7,968.1,13.7,26.7,283.4,34.9,37.0,38.7,0.0,0.04,0.04
SBRI,20170101T020500,42.75217,-77.35931,33.7,33.5,0,69.0,968.2,14.7,24.5,280.2,34.9,37.0,38.7,0.0,0.04,0.04
SBRI,20170101T021000,42.75217,-77.35931,33.6,33.4,0,70.0,968.3,14.5,20.8,295.5,34.9,37.0,38.7,0.0,0.04,0.04
SBRI,20170101T021500,42.75217,-77.35931,33.5,33.3,0,70.4,968.6,12.0,22.9,291.4,34.9,37.0,38.7,0.0,0.04,0.04
SBRI,20170101T022000,42.75217,-77.35931,33.3,33.1,0,71.4,968.8,10.3,20.5,293.9,34.9,37.0,38.7,0.0,0.04,0.04
SBRI,20170101T022500,42.75217,-77.35931,33.2,33.0,0,68.8,968.9,12.3,18.5,293.8,34.9,37.0,38.7,0.0,0.04,0.04
SBRI,20170101T023000,42.75217,-77.35931,33.2,33.0,0,67.3,969.0,12.8,21.9,279.6,34.9,37.0,38.7,0.0,0.04,0.04
SBRI,20170101T023500,42.75217,-77.35931,33.2,33.0,0,67.2,969.2,11.0,17.5,287.3,34.9,37.0,38.7,0.0,0.04,0.04
SBRI,20170101T024000,42.75217,-77.35931,33.1,32.9,0,65.5,969.3,15.7,28.8,280.6,34.9,37.0,38.7,0.0,0.04,0.04
SBRI,20170101T024500,42.75217,-77.35931,33.1,32.9,0,64.3,969.4,16.4,25.2,279.7,34.9,37.0,38.7,0.0,0.04,0.04
SBRI,20170101T025000,42.75217,-77.35931,32.9,32.8,0,64.4,969.5,13.3,21.3,279.0,34.9,37.0,38.7,0.0,0.04,0.04
SBRI,20170101T025500,42.75217,-77.35931,32.8,32.7,0,64.9,969.6,12.7,26.7,285.1,34.9,37.0,38.7,0.0,0.04,0.04
SBRI,20170101T030000,42.75217,-77.35931,32.8,32.6,0,64.0,969.6,15.1,23.2,281.6,34.9,37.0,38.7,0.0,0.04,0.04
