station,datetime,lat [degrees],lon [degrees],temp_2m [degF],temp_9m [degF],solar_insolation [W/m^2],rh [%],pressure [mbar],avg_wind_speed [mph],max_wind_speed [mph],wind_direction [degree],soil_temp_5cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],precip_5min [inch],precip_est [inch],precip_edt [inch]
JORD,20160901T000000,43.0698,-76.47006,68.5,68.5,0,96.5,997.3,3.0,4.5,254.2,73.9,73.8,71.8,0.0,0.05,0.05
JORD,20160901T000500,43.0698,-76.47006,68.5,68.5,0,96.3,997.4,2.7,5.6,258.7,73.9,73.9,71.8,0.0,0.05,0.0
JORD,20160901T001000,43.0698,-76.47006,68.3,68.4,0,96.3,997.5,2.4,4.5,303.0,73.9,73.9,71.8,0.0,0.05,0.0
JORD,20160901T001500,43.0698,-76.47006,68.3,68.3,0,96.4,997.6,3.1,5.3,274.7,73.9,73.9,71.8,0.0,0.05,0.0
JORD,20160901T002000,43.0698,-76.47006,68.4,68.4,0,96.4,997.6,3.5,5.1,260.4,73.9,73.9,71.8,0.0,0.05,0.0
JORD,20160901T002500,43.0698,-76.47006,68.5,68.6,0,96.0,997.5,3.9,5.8,264.5,73.8,73.8,71.8,0.0,0.05,0.0
JORD,20160901T003000,43.0698,-76.47006,68.4,68.4,0,95.6,997.5,3.7,4.9,259.9,73.7,73.7,71.8,0.0,0.05,0.0
JORD,20160901T003500,43.0698,-76.47006,68.2,68.4,0,95.6,997.6,3.6,5.1,258.0,73.7,73.7,71.8,0.0,0.05,0.0
JORD,20160901T004000,43.0698,-76.47006,68.0,68.1,0,95.8,997.6,1.3,3.8,256.8,73.6,73.5,71.8,0.0,0.05,0.0
JORD,20160901T004500,43.0698,-76.47006,68.0,68.1,0,96.1,997.6,2.9,4.7,250.2,73.6,73.5,71.8,0.0,0.05,0.0
JORD,20160901T005000,43.0698,-76.47006,67.9,68.1,0,96.0,997.7,2.5,3.9,269.2,73.5,73.5,71.8,0.0,0.05,0.0
JORD,20160901T005500,43.0698,-76.47006,67.8,68.1,0,95.9,997.7,1.5,5.3,357.2,73.4,73.5,71.8,0.0,0.05,0.0
JORD,20160901T010000,43.0698,-76.47006,68.6,68.9,0,89.0,997.7,2.9,6.2,337.5,73.4,73.5,71.8,0.0,0.05,0.0
JORD,20160901T010500,43.0698,-76.47006,68.4,68.7,0,86.7,997.7,2.0,5.8,344.4,73.4,73.6,71.8,0.0,0.0,0.0
JORD,20160901T011000,43.0698,-76.47006,68.3,68.5,0,84.5,997.7,3.5,9.2,9.3,73.4,73.5,71.8,0.0,0.0,0.0
JORD,20160901T011500,43.0698,-76.47006,67.7,68.1,0,84.5,997.7,1.9,4.7,4.7,73.4,73.6,71.8,0.0,0.0,0.0
JORD,20160901T012000,43.0698,-76.47006,67.5,68.0,0,83.4,997.7,1.9,4.4,0.4,73.4,73.5,71.8,0.0,0.0,0.0
JORD,20160901T012500,43.0698,-76.47006,67.4,67.7,0,82.2,997.7,2.6,6.6,2.6,73.4,73.4,71.8,0.0,0.0,0.0
JORD,20160901T013000,43.0698,-76.47006,67.4,67.7,0,80.5,997.7,2.9,6.4,8.7,73.4,73.4,71.8,0.0,0.0,0.0
JORD,20160901T013500,43.0698,-76.47006,66.9,67.5,0,81.0,997.7,2.5,5.9,12.1,73.4,73.4,71.8,0.0,0.0,0.0
JORD,20160901T014000,43.0698,-76.47006,67.0,67.3,0,79.6,997.7,2.2,4.5,355.2,73.4,73.4,71.8,0.0,0.0,0.0
JORD,20160901T014500,43.0698,-76.47006,66.9,67.2,0,79.4,997.7,1.4,3.6,1.8,73.4,73.4,71.8,0.0,0.0,0.0
