station,datetime,lat [degrees],lon [degrees],temp_2m [degF],temp_9m [degF],solar_insolation [W/m^2],rh [%],pressure [mbar],avg_wind_speed [mph],max_wind_speed [mph],wind_direction [degree],soil_temp_5cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],precip_5min [inch],precip_est [inch],precip_edt [inch]
COLD,20160901T000000,43.26127,-74.97878,61.3,62.7,0,97.8,961.9,0.6,2.3,74.8,68.2,68.5,68.2,0.0,0.0,0.0
COLD,20160901T000500,43.26127,-74.97878,61.2,62.8,0,98.1,961.9,1.9,2.6,104.1,68.2,68.5,68.2,0.0,0.0,0.0
COLD,20160901T001000,43.26127,-74.97878,60.4,62.7,0,97.5,961.9,1.3,2.0,179.8,68.2,68.5,68.2,0.0,0.0,0.0
COLD,20160901T001500,43.26127,-74.97878,60.7,62.6,0,98.2,961.9,1.3,1.7,198.3,68.2,68.5,68.2,0.0,0.0,0.0
COLD,20160901T002000,43.26127,-74.97878,60.0,62.9,0,97.7,962.0,0.1,0.9,193.5,68.2,68.5,68.2,0.0,0.0,0.0
COLD,20160901T002500,43.26127,-74.97878,60.5,62.7,0,98.2,961.9,1.2,2.1,86.6,68.2,68.5,68.2,0.0,0.0,0.0
COLD,20160901T003000,43.26127,-74.97878,60.4,62.5,0,98.2,961.9,1.2,2.3,144.1,68.0,68.5,68.2,0.0,0.0,0.0
COLD,20160901T003500,43.26127,-74.97878,61.1,62.7,0,98.5,961.9,0.8,1.3,205.4,67.9,68.5,68.2,0.0,0.0,0.0
COLD,20160901T004000,43.26127,-74.97878,61.3,63.2,0,98.6,961.9,0.6,1.1,143.0,67.8,68.5,68.2,0.0,0.0,0.0
COLD,20160901T004500,43.26127,-74.97878,61.6,63.0,0,98.8,961.9,0.1,0.9,87.6,67.8,68.5,68.2,0.0,0.0,0.0
COLD,20160901T005000,43.26127,-74.97878,60.8,61.6,0,98.4,961.9,4.5,9.2,351.2,67.8,68.5,68.2,0.0,0.0,0.0
COLD,20160901T005500,43.26127,-74.97878,60.7,61.2,0,98.5,961.9,0.8,1.8,209.2,67.8,68.5,68.2,0.0,0.0,0.0
COLD,20160901T010000,43.26127,-74.97878,60.9,61.6,0,98.6,961.9,0.5,1.2,294.3,67.8,68.5,68.2,0.0,0.0,0.0
COLD,20160901T010500,43.26127,-74.97878,61.2,62.3,0,98.7,961.8,1.2,1.7,175.3,67.8,68.5,68.2,0.0,0.0,0.0
COLD,20160901T011000,43.26127,-74.97878,60.9,61.9,0,98.7,961.7,1.2,2.8,102.2,67.8,68.5,68.2,0.0,0.0,0.0
COLD,20160901T011500,43.26127,-74.97878,60.9,61.2,0,98.6,961.9,6.1,11.5,353.8,67.8,68.5,68.2,0.0,0.0,0.0
COLD,20160901T012000,43.26127,-74.97878,60.9,61.3,0,98.6,961.8,2.8,7.9,354.4,67.8,68.5,68.2,0.0,0.0,0.0
COLD,20160901T012500,43.26127,-74.97878,61.0,61.2,0,98.5,961.8,1.1,1.8,244.5,67.8,68.5,68.2,0.0,0.0,0.0
COLD,20160901T013000,43.26127,-74.97878,61.2,61.5,0,98.6,961.8,1.5,2.2,299.0,67.8,68.5,68.2,0.0,0.0,0.0
COLD,20160901T013500,43.26127,-74.97878,60.8,61.8,0,98.3,961.7,2.0,2.3,285.4,67.8,68.5,68.2,0.0,0.0,0.0
COLD,20160901T014000,43.26127,-74.97878,60.8,61.7,0,98.3,961.7,1.4,2.0,265.1,67.8,68.5,68.2,0.0,0.0,0.0
COLD,20160901T014500,43.26127,-74.97878,60.8,61.6,0,98.3,961.7,0.5,1.3,274.5,67.8,68.5,68.2,0.0,0.0,0.0
COLD,20160901T015000,43.26127,-74.97878,60.6,61.8,0,98.3,961.6,1.6,4.1,315.1,67.8,68.5,68.2,0.0,0.0,0.0
COLD,20160901T015500,43.26127,-74.97878,60.5,62.3,0,98.4,961.6,3.4,5.3,345.9,67.8,68.5,68.2,0.0,0.0,0.0
COLD,20160901T020000,43.26127,-74.97878,60.9,61.6,0,98.5,961.6,4.3,5.5,353.6,67.8,68.5,68.2,0.0,0.0,0.0
COLD,20160901T020500,43.26127,-74.97878,60.9,61.7,0,98.5,961.5,3.6,4.4,339.8,67.6,68.5,68.2,0.0,0.0,0.0
COLD,20160901T021000,43.26127,-74.97878,61.1,61.8,0,98.5,961.5,3.3,5.2,336.1,67.6,68.5,68.2,0.0,0.0,0.0
COLD,20160901T021500,43.26127,-74.97878,61.6,61.9,0,98.6,961.5,3.1,4.9,329.6,67.5,68.5,68.2,0.0,0.0,0.0
COLD,20160901T022000,43.26127,-74.97878,61.8,61.8,0,98.6,961.5,4.1,6.0,322.0,67.5,68.5,68.2,0.0,0.0,0.0
COLD,20160901T022500,43.26127,-74.97878,61.9,61.7,0,98.8,961.5,4.3,6.2,321.3,67.5,68.5,68.2,0.0,0.0,0.0
COLD,20160901T023000,43.26127,-74.97878,62.0,61.8,0,98.9,961.4,5.1,7.9,326.9,67.5,68.5,68.2,0.0,0.0,0.0
COLD,20160901T023500,43.26127,-74.97878,61.9,61.7,0,99.0,961.4,4.9,7.7,339.4,67.5,68.5,68.2,0.0,0.0,0.0
COLD,20160901T024000,43.26127,-74.97878,61.8,61.6,0,99.0,961.3,4.1,5.9,341.1,67.5,68.5,68.2,0.0,0.0,0.0
COLD,20160901T024500,43.26127,-74.97878,61.7,61.5,0,99.1,961.3,4.4,7.0,343.4,67.5,68.5,68.2,0.0,0.0,0.0
COLD,20160901T025000,43.26127,-74.97878,61.7,61.5,0,99.2,961.3,5.3,8.0,346.4,67.5,68.5,68.2,0.0,0.0,0.0
COLD,20160901T025500,43.26127,-74.97878,61.6,61.5,0,99.2,961.3,3.8,5.3,337.9,67.5,68.5,68.2,0.0,0.0,0.0
COLD,20160901T030000,43.26127,-74.97878,61.6,61.5,0,99.2,961.3,4.0,6.3,342.7,67.5,68.4,68.2,0.0,0.0,0.0
COLD,20160901T030500,43.26127,-74.97878,61.4,61.3,0,99.2,961.2,5.4,8.0,353.6,67.5,68.4,68.2,0.0,0.0,0.0
COLD,20160901T031000,43.26127,-74.97878,61.2,61.2,0,99.3,961.2,5.0,7.3,357.8,67.5,68.4,68.2,0.0,0.0,0.0
COLD,20160901T031500,43.26127,-74.97878,61.0,61.1,0,99.3,961.2,5.2,7.0,353.9,67.5,68.3,68.2,0.0,0.0,0.0
COLD,20160901T032000,43.26127,-74.97878,60.9,61.0,0,99.3,961.2,5.0,7.0,352.1,67.5,68.3,68.2,0.0,0.0,0.0
COLD,20160901T032500,43.26127,-74.97878,60.8,60.9,0,99.3,961.2,4.9,7.1,349.2,67.5,68.3,68.2,0.0,0.0,0.0
COLD,20160901T033000,43.26127,-74.97878,60.8,60.9,0,99.3,961.2,4.5,5.9,348.9,67.5,68.3,68.2,0.0,0.0,0.0
COLD,20160901T033500,43.26127,-74.97878,60.7,60.8,0,99.3,961.2,5.1,7.7,351.1,67.5,68.3,68.2,0.0,0.0,0.0
COLD,20160901T034000,43.26127,-74.97878,60.6,60.7,0,99.3,961.3,5.2,6.9,350.0,67.5,68.3,68.2,0.0,0.0,0.0
COLD,20160901T034500,43.26127,-74.97878,60.5,60.6,0,99.4,961.3,5.6,7.8,352.6,67.5,68.3,68.2,0.0,0.0,0.0
COLD,20160901T035000,43.26127,-74.97878,60.4,60.5,0,99.4,961.2,6.8,9.1,348.9,67.5,68.3,68.2,0.0,0.0,0.0
COLD,20160901T035500,43.26127,-74.97878,60.4,60.4,0,99.4,961.2,5.9,8.0,351.4,67.5,68.3,68.2,0.0,0.0,0.0
COLD,20160901T040000,43.26127,-74.97878,60.3,60.2,0,99.4,961.1,6.5,9.4,348.1,67.5,68.2,68.2,0.0,0.0,0.0
COLD,20160901T040500,43.26127,-74.97878,60.2,60.1,0,99.4,961.2,5.8,8.8,346.9,67.5,68.2,68.2,0.0,0.0,0.0
COLD,20160901T041000,43.26127,-74.97878,60.1,60.0,0,99.4,961.2,6.4,8.6,346.1,67.5,68.2,68.2,0.0,0.0,0.0
COLD,20160901T041500,43.26127,-74.97878,60.0,59.9,0,99.4,961.2,6.1,8.1,345.9,67.5,68.2,68.2,0.0,0.0,0.0
COLD,20160901T042000,43.26127,-74.97878,59.9,59.8,0,99.4,961.2,6.4,10.3,348.6,67.5,68.2,68.2,0.0,0.0,0.0
COLD,20160901T042500,43.26127,-74.97878,59.8,59.7,0,99.4,961.2,5.9,9.1,349.2,67.5,68.2,68.2,0.0,0.0,0.0
COLD,20160901T043000,43.26127,-74.97878,59.7,59.6,0,99.4,961.3,6.1,7.7,345.9,67.5,68.2,68.2,0.0,0.0,0.0
COLD,20160901T043500,43.26127,-74.97878,59.6,59.5,0,99.4,961.3,5.7,8.2,348.3,67.4,68.2,68.2,0.0,0.0,0.0
COLD,20160901T044000,43.26127,-74.97878,59.5,59.5,0,99.4,961.4,6.1,8.2,347.8,67.4,68.2,68.2,0.0,0.0,0.0
COLD,20160901T044500,43.26127,-74.97878,59.5,59.4,0,99.5,961.4,6.7,9.1,346.1,67.4,68.2,68.2,0.0,0.0,0.0
COLD,20160901T045000,43.26127,-74.97878,59.3,59.4,0,99.5,961.4,6.5,9.6,345.7,67.4,68.2,68.2,0.0,0.0,0.0
COLD,20160901T045500,43.26127,-74.97878,59.2,59.3,0,99.5,961.4,5.8,8.1,348.8,67.3,68.2,68.2,0.0,0.0,0.0
COLD,20160901T050000,43.26127,-74.97878,58.8,59.2,0,99.5,961.4,5.3,7.4,355.7,67.2,68.2,68.2,0.0,0.0,0.0
COLD,20160901T050500,43.26127,-74.97878,58.6,59.1,0,99.5,961.5,5.0,6.6,358.7,67.1,68.2,68.2,0.0,0.0,0.0
COLD,20160901T051000,43.26127,-74.97878,58.4,58.9,0,99.5,961.5,5.1,6.6,356.6,67.1,68.2,68.2,0.0,0.0,0.0
COLD,20160901T051500,43.26127,-74.97878,58.3,59.0,0,99.5,961.5,5.5,6.5,1.4,67.1,68.2,68.2,0.0,0.0,0.0
COLD,20160901T052000,43.26127,-74.97878,58.0,58.8,0,99.5,961.6,4.5,5.8,354.1,67.1,68.2,68.2,0.0,0.0,0.0
COLD,20160901T052500,43.26127,-74.97878,58.0,58.8,0,99.5,961.6,4.9,6.1,357.9,67.1,68.2,68.2,0.0,0.0,0.0
COLD,20160901T053000,43.26127,-74.97878,57.9,58.8,0,99.5,961.6,5.4,7.2,1.7,67.1,68.2,68.2,0.0,0.0,0.0
COLD,20160901T053500,43.26127,-74.97878,57.9,58.8,0,99.5,961.6,5.6,7.7,0.7,67.1,68.2,68.2,0.0,0.0,0.0
COLD,20160901T054000,43.26127,-74.97878,57.9,58.7,0,99.4,961.6,5.3,6.9,2.8,67.1,68.2,68.2,0.0,0.0,0.0
COLD,20160901T054500,43.26127,-74.97878,57.9,58.8,0,99.4,961.5,5.8,7.0,6.4,67.1,68.2,68.2,0.0,0.0,0.0
COLD,20160901T055000,43.26127,-74.97878,57.9,58.9,0,99.4,961.5,5.6,7.5,5.8,67.1,68.2,68.2,0.0,0.0,0.0
COLD,20160901T055500,43.26127,-74.97878,57.6,58.8,0,99.3,961.4,4.8,5.5,8.7,67.1,68.2,68.2,0.0,0.0,0.0
COLD,20160901T060000,43.26127,-74.97878,57.4,58.6,0,99.3,961.4,4.1,5.0,4.9,67.1,68.2,68.2,0.0,0.0,0.0
COLD,20160901T060500,43.26127,-74.97878,57.1,58.4,0,99.2,961.5,4.4,5.5,8.2,67.1,68.2,68.2,0.0,0.0,0.0
COLD,20160901T061000,43.26127,-74.97878,56.5,58.3,0,99.1,961.6,4.8,5.9,4.7,67.0,68.2,68.2,0.0,0.0,0.0
COLD,20160901T061500,43.26127,-74.97878,56.6,58.4,0,99.2,961.6,5.1,6.0,5.5,66.9,68.2,68.2,0.0,0.0,0.0
COLD,20160901T062000,43.26127,-74.97878,56.9,58.3,1,99.3,961.7,4.9,6.2,3.9,66.8,68.2,68.2,0.0,0.0,0.0
COLD,20160901T062500,43.26127,-74.97878,56.5,58.1,2,99.2,961.7,5.1,6.4,353.9,66.8,68.2,68.2,0.0,0.0,0.0
COLD,20160901T063000,43.26127,-74.97878,57.0,58.0,3,99.3,961.7,5.3,6.9,342.2,66.7,68.2,68.2,0.0,0.0,0.0
COLD,20160901T063500,43.26127,-74.97878,57.7,57.8,4,99.4,961.7,5.3,8.0,345.6,66.7,68.2,68.2,0.0,0.0,0.0
COLD,20160901T064000,43.26127,-74.97878,57.7,57.6,7,99.4,961.8,5.5,7.2,348.0,66.7,68.2,68.2,0.0,0.0,0.0
COLD,20160901T064500,43.26127,-74.97878,57.5,57.4,11,99.4,961.8,5.5,7.2,353.4,66.7,68.2,68.2,0.0,0.0,0.0
COLD,20160901T065000,43.26127,-74.97878,57.4,57.3,13,99.4,961.9,4.7,6.7,349.8,66.7,68.2,68.2,0.0,0.0,0.0
