station,datetime,lat [degrees],lon [degrees],temp_2m [degF],temp_9m [degF],solar_insolation [W/m^2],rh [%],pressure [mbar],avg_wind_speed [mph],max_wind_speed [mph],wind_direction [degree],soil_temp_5cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],precip_5min [inch],precip_est [inch],precip_edt [inch]
CSQR,20161101T000000,43.32613,-76.10445,31.0,32.1,0,94.3,1008.3,1.2,2.3,94.3,46.6,50.2,50.8,0.0,0.0,0.0
CSQR,20161101T000500,43.32613,-76.10445,31.3,32.2,0,92.4,1008.3,2.0,3.6,102.4,46.5,50.1,50.7,0.0,0.0,0.0
CSQR,20161101T001000,43.32613,-76.10445,31.4,32.2,0,90.1,1008.2,2.7,4.2,102.8,46.4,50.1,50.7,0.0,0.0,0.0
CSQR,20161101T001500,43.32613,-76.10445,31.5,32.4,0,88.9,1008.2,2.8,5.1,96.9,46.4,50.1,50.7,0.0,0.0,0.0
CSQR,20161101T002000,43.32613,-76.10445,31.6,32.5,0,87.4,1008.2,2.6,4.9,108.5,46.4,50.0,50.7,0.0,0.0,0.0
CSQR,20161101T002500,43.32613,-76.10445,31.5,32.4,0,87.2,1008.3,1.5,3.3,106.7,46.4,50.0,50.7,0.0,0.0,0.0
CSQR,20161101T003000,43.32613,-76.10445,31.8,32.7,0,87.1,1008.2,3.0,5.0,97.2,46.4,50.0,50.7,0.0,0.0,0.0
CSQR,20161101T003500,43.32613,-76.10445,31.8,32.6,0,86.6,1008.1,4.1,7.4,103.4,46.3,49.9,50.7,0.0,0.0,0.0
CSQR,20161101T004000,43.32613,-76.10445,31.3,32.4,0,87.2,1008.0,4.4,5.5,99.5,46.2,49.9,50.7,0.0,0.0,0.0
CSQR,20161101T004500,43.32613,-76.10445,31.2,32.2,0,88.8,1007.9,4.7,6.3,91.7,46.2,50.0,50.7,0.0,0.0,0.0
CSQR,20161101T005000,43.32613,-76.10445,31.5,32.1,0,88.6,1007.9,4.3,6.5,94.8,46.1,49.9,50.8,0.0,0.0,0.0
CSQR,20161101T005500,43.32613,-76.10445,31.4,32.1,0,88.8,1008.0,3.1,5.1,93.4,46.1,49.9,50.7,0.0,0.0,0.0
