station,datetime,lat [degrees],lon [degrees],temp_2m [degF],temp_9m [degF],solar_insolation [W/m^2],rh [%],pressure [mbar],avg_wind_speed [mph],max_wind_speed [mph],wind_direction [degree],soil_temp_5cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],precip_5min [inch],precip_est [inch],precip_edt [inch]
COBL,20170301T000000,42.67627,-74.50797,54.6,54.9,0,64.2,973.2,9.4,15.9,215.0,42.0,39.0,38.8,0.0,0.0,0.0
COBL,20170301T000500,42.67627,-74.50797,54.7,55.0,0,64.1,973.2,9.6,15.6,217.5,42.0,39.1,38.8,0.0,0.0,0.0
COBL,20170301T001000,42.67627,-74.50797,54.7,55.0,0,64.1,973.1,10.2,14.7,217.2,42.0,39.1,38.8,0.0,0.0,0.0
COBL,20170301T001500,42.67627,-74.50797,54.5,54.9,0,64.6,973.0,9.1,14.5,215.7,42.0,39.1,38.8,0.0,0.0,0.0
COBL,20170301T002000,42.67627,-74.50797,54.5,54.9,0,65.2,972.9,8.6,12.1,220.6,42.0,39.1,38.8,0.0,0.0,0.0
COBL,20170301T002500,42.67627,-74.50797,54.3,54.8,0,65.8,972.8,8.5,13.5,211.0,42.1,39.0,38.8,0.0,0.0,0.0
COBL,20170301T003000,42.67627,-74.50797,54.4,54.8,0,65.8,972.8,8.4,11.1,215.5,42.0,39.1,38.8,0.0,0.0,0.0
COBL,20170301T003500,42.67627,-74.50797,54.5,54.8,0,66.2,972.8,9.1,14.1,205.8,42.0,39.0,38.8,0.0,0.0,0.0
COBL,20170301T004000,42.67627,-74.50797,54.4,54.8,0,66.6,972.7,8.2,11.5,205.7,42.0,39.1,38.8,0.0,0.0,0.0
COBL,20170301T004500,42.67627,-74.50797,54.2,54.6,0,67.3,972.5,6.7,10.5,204.3,42.1,39.1,38.8,0.0,0.0,0.0
COBL,20170301T005000,42.67627,-74.50797,54.0,54.6,0,67.9,972.4,8.1,11.8,210.6,42.0,39.1,38.8,0.0,0.0,0.0
COBL,20170301T005500,42.67627,-74.50797,54.1,54.5,0,68.5,972.3,9.8,14.0,207.7,42.1,39.1,38.8,0.0,0.0,0.0
COBL,20170301T010000,42.67627,-74.50797,54.4,54.8,0,68.0,972.2,10.7,13.9,205.6,42.0,39.1,38.8,0.0,0.0,0.0
COBL,20170301T010500,42.67627,-74.50797,54.2,54.6,0,68.3,972.2,8.2,17.0,207.8,42.1,39.1,38.8,0.0,0.0,0.0
COBL,20170301T011000,42.67627,-74.50797,54.4,54.7,0,68.4,972.1,8.9,13.5,210.9,42.1,39.2,38.8,0.0,0.0,0.0
COBL,20170301T011500,42.67627,-74.50797,54.3,54.7,0,68.7,971.8,8.7,12.9,209.0,42.1,39.2,38.9,0.0,0.0,0.0
COBL,20170301T012000,42.67627,-74.50797,54.2,54.7,0,69.1,971.8,9.3,13.6,216.0,42.1,39.2,38.8,0.0,0.0,0.0
COBL,20170301T012500,42.67627,-74.50797,54.4,54.7,0,69.2,971.8,8.9,12.7,213.8,42.1,39.2,38.9,0.0,0.0,0.0
COBL,20170301T013000,42.67627,-74.50797,54.5,54.8,0,69.3,971.7,9.1,14.3,211.2,42.1,39.2,38.9,0.0,0.0,0.0
COBL,20170301T013500,42.67627,-74.50797,54.3,54.8,0,69.9,971.5,10.3,16.0,213.9,42.1,39.2,38.9,0.0,0.0,0.0
COBL,20170301T014000,42.67627,-74.50797,54.4,54.8,0,69.9,971.3,10.2,16.1,209.5,42.1,39.2,38.9,0.0,0.0,0.0
COBL,20170301T014500,42.67627,-74.50797,54.3,54.7,0,70.6,971.2,10.6,16.9,210.5,42.1,39.2,38.9,0.0,0.0,0.0
COBL,20170301T015000,42.67627,-74.50797,54.1,54.5,0,71.1,971.1,8.8,14.0,212.0,42.2,39.2,38.9,0.0,0.0,0.0
COBL,20170301T015500,42.67627,-74.50797,54.2,54.6,0,71.3,970.9,9.1,13.6,213.0,42.1,39.2,38.9,0.0,0.0,0.0
COBL,20170301T020000,42.67627,-74.50797,54.0,54.5,0,71.9,970.8,10.0,16.4,210.0,42.1,39.2,38.9,0.0,0.0,0.0
COBL,20170301T020500,42.67627,-74.50797,54.2,54.5,0,72.2,970.7,11.2,14.8,206.5,42.2,39.2,38.9,0.0,0.0,0.0
COBL,20170301T021000,42.67627,-74.50797,54.2,54.6,0,72.2,970.6,11.0,16.0,207.6,42.2,39.2,38.9,0.0,0.0,0.0
COBL,20170301T021500,42.67627,-74.50797,54.2,54.5,0,72.5,970.4,9.7,15.3,212.5,42.1,39.2,39.0,0.0,0.0,0.0
COBL,20170301T022000,42.67627,-74.50797,54.1,54.5,0,73.0,970.3,10.0,14.8,206.7,42.1,39.2,39.0,0.0,0.0,0.0
COBL,20170301T022500,42.67627,-74.50797,53.9,54.3,0,74.1,970.1,11.1,15.9,208.0,42.2,39.2,39.0,0.0,0.0,0.0
COBL,20170301T023000,42.67627,-74.50797,53.4,53.8,0,76.3,970.1,10.6,14.4,206.2,42.2,39.2,39.0,0.0,0.0,0.0
