station,datetime,lat [degrees],lon [degrees],temp_2m [degF],temp_9m [degF],solar_insolation [W/m^2],rh [%],pressure [mbar],avg_wind_speed [mph],max_wind_speed [mph],wind_direction [degree],soil_temp_5cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],precip_5min [inch],precip_est [inch],precip_edt [inch]
JORD,20161201T000000,43.0698,-76.47006,54.3,54.4,0,88.1,980.7,11.2,18.0,207.7,46.1,45.0,44.7,0.05,0.33,0.31
JORD,20161201T000500,43.0698,-76.47006,54.8,54.9,0,85.8,980.5,15.4,26.5,198.1,46.4,45.0,44.8,0.06,0.06,0.37
JORD,20161201T001000,43.0698,-76.47006,54.6,54.7,0,86.4,980.9,14.0,28.5,200.8,46.4,45.0,44.8,0.04,0.09,0.41
JORD,20161201T001500,43.0698,-76.47006,53.8,53.8,0,86.1,981.5,18.6,34.9,219.8,46.4,45.0,44.8,0.02,0.12,0.43
JORD,20161201T002000,43.0698,-76.47006,52.6,52.6,0,84.7,981.9,17.9,38.8,259.4,46.5,45.0,44.8,0.01,0.12,0.44
JORD,20161201T002500,43.0698,-76.47006,52.1,52.1,0,83.5,982.2,13.7,28.1,280.7,46.6,45.1,44.8,0.01,0.13,0.44
JORD,20161201T003000,43.0698,-76.47006,51.5,51.4,0,86.3,982.5,8.9,17.0,276.6,46.6,45.1,44.8,0.01,0.14,0.46
JORD,20161201T003500,43.0698,-76.47006,51.0,50.9,0,87.9,982.6,12.2,19.4,275.3,46.6,45.1,44.8,0.01,0.15,0.46
JORD,20161201T004000,43.0698,-76.47006,50.8,50.7,0,89.0,982.7,9.4,14.5,274.6,46.6,45.1,44.8,0.01,0.16,0.47
JORD,20161201T004500,43.0698,-76.47006,50.6,50.6,0,89.8,982.8,9.0,17.5,281.1,46.8,45.1,44.8,0.0,0.16,0.47
JORD,20161201T005000,43.0698,-76.47006,50.5,50.4,0,90.6,983.0,7.7,13.1,271.7,46.8,45.1,44.8,0.01,0.17,0.48
JORD,20161201T005500,43.0698,-76.47006,50.4,50.3,0,91.7,983.2,9.0,16.1,268.9,46.8,45.1,44.8,0.01,0.18,0.5
JORD,20161201T010000,43.0698,-76.47006,50.3,50.2,0,92.3,983.7,9.4,17.0,278.1,46.8,45.1,44.8,0.01,0.2,0.51
JORD,20161201T010500,43.0698,-76.47006,50.1,50.1,0,90.9,983.9,9.6,17.5,273.5,46.8,45.1,44.8,0.02,0.21,0.53
JORD,20161201T011000,43.0698,-76.47006,49.8,49.8,0,89.5,984.1,8.7,17.5,279.4,46.8,45.1,44.8,0.02,0.23,0.54
JORD,20161201T011500,43.0698,-76.47006,49.5,49.4,0,91.0,984.4,6.6,13.1,266.6,46.8,45.1,44.8,0.03,0.25,0.57
JORD,20161201T012000,43.0698,-76.47006,49.2,49.0,0,92.3,984.4,6.5,12.2,270.3,46.8,45.1,44.8,0.03,0.28,0.59
JORD,20161201T012500,43.0698,-76.47006,48.9,48.8,0,93.3,984.5,6.2,10.8,270.3,46.8,45.1,44.8,0.02,0.31,0.62
JORD,20161201T013000,43.0698,-76.47006,48.8,48.8,0,94.0,984.6,7.7,13.4,267.6,46.8,45.1,44.8,0.02,0.33,0.64
JORD,20161201T013500,43.0698,-76.47006,49.1,49.0,0,91.7,984.5,7.4,14.0,264.3,46.9,45.2,44.8,0.02,0.35,0.66
JORD,20161201T014000,43.0698,-76.47006,49.0,48.9,0,90.0,984.4,8.6,14.0,267.3,46.9,45.3,44.8,0.02,0.36,0.68
JORD,20161201T014500,43.0698,-76.47006,48.8,48.8,0,89.6,984.4,6.4,11.2,252.0,46.9,45.3,44.8,0.01,0.38,0.69
JORD,20161201T015000,43.0698,-76.47006,48.6,48.6,0,89.9,984.2,3.4,7.3,220.7,46.9,45.3,44.8,0.0,0.38,0.7
JORD,20161201T015500,43.0698,-76.47006,48.6,48.6,0,88.8,984.2,5.9,8.8,213.5,46.9,45.3,44.8,0.01,0.39,0.7
JORD,20161201T020000,43.0698,-76.47006,48.6,48.6,0,87.9,984.1,5.0,8.4,210.5,46.9,45.3,44.8,0.0,0.39,0.7
JORD,20161201T020500,43.0698,-76.47006,48.5,48.5,0,88.2,984.3,4.7,6.7,206.7,46.9,45.3,44.8,0.0,0.39,0.7
JORD,20161201T021000,43.0698,-76.47006,48.4,48.5,0,88.6,984.4,4.9,8.5,211.8,46.9,45.3,44.8,0.0,0.39,0.7
JORD,20161201T021500,43.0698,-76.47006,48.3,48.4,0,89.3,984.3,3.4,5.3,217.6,46.9,45.3,44.8,0.0,0.39,0.7
JORD,20161201T022000,43.0698,-76.47006,48.3,48.3,0,89.3,984.6,4.5,7.1,222.2,46.9,45.3,44.8,0.0,0.39,0.7
JORD,20161201T022500,43.0698,-76.47006,48.1,48.2,0,90.2,984.8,4.4,6.0,213.5,46.9,45.3,44.8,0.0,0.39,0.7
JORD,20161201T023000,43.0698,-76.47006,48.1,48.2,0,90.1,984.9,4.1,5.8,208.1,46.9,45.3,44.8,0.0,0.39,0.7
JORD,20161201T023500,43.0698,-76.47006,48.2,48.2,0,90.2,984.9,5.2,7.5,208.8,46.9,45.3,44.8,0.0,0.39,0.7
JORD,20161201T024000,43.0698,-76.47006,48.2,48.3,0,89.7,985.0,7.1,14.1,214.5,46.9,45.3,44.8,0.0,0.39,0.7
JORD,20161201T024500,43.0698,-76.47006,48.4,48.5,0,88.3,985.1,7.6,13.5,215.8,46.9,45.4,44.8,0.0,0.39,0.7
JORD,20161201T025000,43.0698,-76.47006,48.5,48.6,0,86.8,985.1,7.7,12.0,223.8,46.9,45.5,44.8,0.0,0.39,0.7
JORD,20161201T025500,43.0698,-76.47006,48.6,48.6,0,86.7,985.0,6.5,10.7,222.4,46.9,45.5,44.8,0.0,0.39,0.7
JORD,20161201T030000,43.0698,-76.47006,48.4,48.4,0,87.2,984.9,7.5,14.4,236.6,46.9,45.5,44.8,0.0,0.39,0.7
JORD,20161201T030500,43.0698,-76.47006,48.6,48.6,0,85.3,984.8,7.9,16.1,231.0,46.9,45.5,44.8,0.0,0.39,0.7
JORD,20161201T031000,43.0698,-76.47006,48.7,48.7,0,84.0,984.7,8.1,17.6,244.7,46.9,45.5,44.8,0.0,0.39,0.7
JORD,20161201T031500,43.0698,-76.47006,48.6,48.6,0,83.8,984.7,6.6,11.3,227.2,46.9,45.5,44.8,0.0,0.39,0.7
JORD,20161201T032000,43.0698,-76.47006,48.5,48.4,0,84.0,984.8,6.7,12.5,245.5,46.9,45.5,44.8,0.0,0.39,0.7
JORD,20161201T032500,43.0698,-76.47006,48.6,48.5,0,82.6,984.9,8.3,14.0,239.2,46.9,45.5,44.8,0.0,0.39,0.7
JORD,20161201T033000,43.0698,-76.47006,48.6,48.6,0,81.3,984.9,10.1,15.5,228.7,46.8,45.5,44.8,0.0,0.39,0.7
JORD,20161201T033500,43.0698,-76.47006,48.4,48.5,0,81.1,984.9,8.0,12.1,223.7,46.8,45.5,44.8,0.0,0.39,0.7
JORD,20161201T034000,43.0698,-76.47006,48.3,48.4,0,80.2,985.0,8.8,16.6,223.5,46.8,45.5,44.8,0.0,0.39,0.7
JORD,20161201T034500,43.0698,-76.47006,48.1,48.2,0,80.4,985.0,7.8,12.8,223.3,46.8,45.5,44.8,0.0,0.39,0.7
JORD,20161201T035000,43.0698,-76.47006,48.0,48.2,0,79.4,985.0,8.6,13.5,228.3,46.8,45.5,44.8,0.0,0.39,0.7
JORD,20161201T035500,43.0698,-76.47006,47.8,48.0,0,78.7,985.1,8.1,14.7,227.4,46.8,45.5,44.8,0.0,0.39,0.7
JORD,20161201T040000,43.0698,-76.47006,47.6,47.9,0,79.1,985.2,8.3,14.8,234.9,46.8,45.5,44.8,0.0,0.39,0.7
JORD,20161201T040500,43.0698,-76.47006,47.8,47.9,0,77.9,985.2,9.1,16.0,242.6,46.8,45.5,44.8,0.0,0.39,0.7
JORD,20161201T041000,43.0698,-76.47006,47.7,47.8,0,77.4,985.2,7.5,11.7,225.9,46.8,45.5,44.8,0.0,0.39,0.7
JORD,20161201T041500,43.0698,-76.47006,47.6,47.7,0,77.8,985.3,6.7,11.8,229.8,46.8,45.5,44.8,0.0,0.39,0.7
JORD,20161201T042000,43.0698,-76.47006,47.7,47.7,0,77.7,985.4,8.3,12.9,218.8,46.8,45.6,44.8,0.0,0.39,0.7
JORD,20161201T042500,43.0698,-76.47006,47.7,47.8,0,77.4,985.5,9.6,14.4,216.3,46.8,45.7,44.9,0.0,0.39,0.7
JORD,20161201T043000,43.0698,-76.47006,47.7,47.7,0,77.5,985.6,9.0,13.0,220.8,46.8,45.7,44.9,0.0,0.39,0.7
JORD,20161201T043500,43.0698,-76.47006,47.7,47.7,0,76.5,985.7,8.7,20.1,232.5,46.8,45.7,44.9,0.0,0.39,0.7
JORD,20161201T044000,43.0698,-76.47006,47.7,47.7,0,75.2,985.8,8.1,18.3,242.2,46.8,45.7,44.9,0.0,0.39,0.7
JORD,20161201T044500,43.0698,-76.47006,47.6,47.6,0,74.3,985.9,10.6,26.8,231.7,46.8,45.7,44.9,0.0,0.39,0.7
JORD,20161201T045000,43.0698,-76.47006,47.5,47.4,0,71.9,986.0,9.8,18.5,243.8,46.8,45.7,44.9,0.0,0.39,0.7
JORD,20161201T045500,43.0698,-76.47006,47.1,47.2,0,66.6,986.1,14.4,30.2,243.1,46.8,45.7,45.0,0.0,0.39,0.7
JORD,20161201T050000,43.0698,-76.47006,46.9,46.9,0,65.8,986.1,12.0,20.4,246.6,46.8,45.7,45.0,0.0,0.39,0.7
JORD,20161201T050500,43.0698,-76.47006,46.8,46.8,0,65.9,986.1,11.5,24.6,247.9,46.7,45.7,45.0,0.0,0.39,0.7
JORD,20161201T051000,43.0698,-76.47006,46.7,46.7,0,66.0,986.1,11.3,20.0,242.0,46.6,45.7,45.0,0.0,0.39,0.7
JORD,20161201T051500,43.0698,-76.47006,46.7,46.7,0,65.9,986.2,10.0,18.5,242.1,46.6,45.7,45.0,0.0,0.39,0.7
JORD,20161201T052000,43.0698,-76.47006,46.6,46.6,0,66.5,986.2,9.6,15.1,244.1,46.6,45.7,45.0,0.0,0.39,0.7
JORD,20161201T052500,43.0698,-76.47006,46.5,46.5,0,66.5,986.3,8.4,15.3,236.8,46.6,45.7,45.0,0.0,0.39,0.7
JORD,20161201T053000,43.0698,-76.47006,46.4,46.4,0,66.6,986.3,8.0,14.8,241.7,46.6,45.7,45.0,0.0,0.39,0.7
JORD,20161201T053500,43.0698,-76.47006,46.0,46.1,0,67.2,986.3,9.3,18.3,243.0,46.6,45.7,45.0,0.0,0.39,0.7
JORD,20161201T054000,43.0698,-76.47006,45.9,46.0,0,67.5,986.4,10.3,19.8,231.5,46.6,45.7,45.0,0.0,0.39,0.7
JORD,20161201T054500,43.0698,-76.47006,45.6,45.7,0,68.3,986.5,7.3,16.4,236.9,46.6,45.7,45.0,0.0,0.39,0.7
JORD,20161201T055000,43.0698,-76.47006,45.8,45.8,0,68.4,986.5,8.5,16.5,235.1,46.6,45.7,45.0,0.0,0.39,0.7
JORD,20161201T055500,43.0698,-76.47006,45.8,45.9,0,67.9,986.6,10.3,19.1,233.2,46.6,45.7,45.0,0.0,0.39,0.7
JORD,20161201T060000,43.0698,-76.47006,45.7,45.8,0,68.0,986.8,6.7,13.1,239.0,46.5,45.7,45.0,0.0,0.39,0.7
JORD,20161201T060500,43.0698,-76.47006,45.6,45.7,0,68.9,986.8,7.3,12.6,243.5,46.5,45.7,45.0,0.0,0.39,0.7
JORD,20161201T061000,43.0698,-76.47006,45.9,45.9,0,68.5,986.9,10.5,18.7,254.9,46.4,45.7,45.0,0.0,0.39,0.7
JORD,20161201T061500,43.0698,-76.47006,45.9,45.9,0,68.8,987.0,8.2,16.6,253.1,46.4,45.7,45.0,0.0,0.39,0.7
JORD,20161201T062000,43.0698,-76.47006,45.8,45.8,0,69.5,987.0,8.0,16.1,261.3,46.4,45.7,45.0,0.0,0.39,0.7
JORD,20161201T062500,43.0698,-76.47006,45.7,45.7,0,69.6,987.1,7.0,12.8,263.7,46.4,45.7,45.0,0.0,0.39,0.7
JORD,20161201T063000,43.0698,-76.47006,45.7,45.7,0,69.8,987.2,9.3,17.2,260.7,46.4,45.7,45.0,0.0,0.39,0.7
JORD,20161201T063500,43.0698,-76.47006,45.6,45.6,0,70.5,987.3,8.2,15.1,265.8,46.4,45.7,45.0,0.0,0.39,0.7
