station,datetime,temp_2m [degF],temp_9m [degF],rh [%],avg_wind_speed [mph],max_wind_speed [mph],wind_direction [degree],solar_radiation [W/m^2],station_pressure [mbar],precip_5min [inch],precip_est [inch],precip_edt [inch],soil_temp_5cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF]
JOHN,20160322T165000,,,,,,,,,,,,,,
JOHN,20160322T165500,,,,,,,,,,,,,,
JOHN,20160322T170000,,,,,,,,,,,,,,
JOHN,20160322T170500,,,,,,,,,,,,,,
JOHN,20160322T171000,,,,,,,,,,,,,,
JOHN,20160322T171500,,,,,,,,,,,,,,
JOHN,20160322T172000,,,,,,,,,,,,,,
JOHN,20160322T172500,,,,,,,,,,,,,,
JOHN,20160322T173000,,,,,,,,,,,,,,
JOHN,20160322T173500,,,,,,,,,,,,,,
JOHN,20160322T174000,,,,,,,,,,,,,,
JOHN,20160322T174500,,,,,,,,,,,,,,
JOHN,20160322T175000,,,,,,,,,,,,,,
JOHN,20160322T175500,44.4,43.1,31,10.5,16.4,272,783,989.13,,,,,,
JOHN,20160322T180000,45.0,43.6,31,9.7,15.6,281,789,989.02,,,,,,
JOHN,20160322T180500,45.1,43.8,31,8.4,14.4,261,777,988.86,,,,,,
JOHN,20160322T181000,45.6,44.1,31,10.2,18.0,272,771,988.76,,,,,,
JOHN,20160322T181500,44.8,43.4,30,12.0,22.2,265,768,988.71,,,,,,
JOHN,20160322T182000,45.3,43.7,30,11.9,18.6,268,699,988.61,,,,,,
JOHN,20160322T182500,45.2,43.5,30,10.5,16.7,258,776,988.56,,,,,,
JOHN,20160322T183000,45.8,43.9,31,10.3,15.8,258,801,988.45,,,,,,
JOHN,20160322T183500,45.6,44.2,31,11.8,19.6,274,586,988.41,,,,,,
JOHN,20160322T184000,44.1,43.3,32,9.8,16.7,274,365,988.36,,,,,,
JOHN,20160322T184500,44.6,43.7,32,10.5,16.7,272,634,988.27,,,,,,
JOHN,20160322T185000,46.3,44.8,32,12.8,22.3,269,802,988.18,,,,,,
JOHN,20160322T185500,45.7,44.3,32,13.2,19.4,259,389,988.27,,,,,,
JOHN,20160322T190000,43.9,43.4,33,9.3,16.6,281,201,988.26,,,,,,
JOHN,20160322T190500,43.9,43.3,34,8.0,13.8,272,219,988.21,,,,,,
JOHN,20160322T191000,44.0,43.3,35,11.0,16.1,257,256,988.19,,,,,,
JOHN,20160322T191500,44.1,43.5,36,8.3,18.3,266,185,988.12,,,,,,
JOHN,20160322T192000,44.1,43.6,36,9.3,17.0,261,170,988.09,,,,,,
JOHN,20160322T192500,44.3,43.9,37,8.0,12.0,274,224,988.04,,,,,,
JOHN,20160322T193000,46.1,44.9,37,10.8,18.8,252,608,987.99,,,,,,
JOHN,20160322T193500,46.4,45.2,35,11.7,16.0,257,590,987.98,,,,,,
JOHN,20160322T194000,45.1,44.4,36,12.6,21.4,256,224,987.96,,,,,,
JOHN,20160322T194500,44.8,44.2,37,8.4,17.3,283,340,987.93,,,,,,
