station,datetime,lat [degrees],lon [degrees],temp_2m [degF],temp_9m [degF],solar_insolation [W/m^2],rh [%],pressure [mbar],avg_wind_speed [mph],max_wind_speed [mph],wind_direction [degree],soil_temp_5cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],precip_5min [inch],precip_est [inch],precip_edt [inch]
SBRI,20170401T000000,42.75217,-77.35931,37.0,36.5,0,96.9,965.1,3.1,5.1,122.5,40.6,41.2,41.0,0.0,0.79,0.79
SBRI,20170401T000500,42.75217,-77.35931,37.0,36.6,0,96.9,965.1,1.9,2.9,147.7,40.6,41.2,41.0,0.0,0.8,0.0
SBRI,20170401T001000,42.75217,-77.35931,36.9,36.5,0,96.9,965.2,2.6,4.0,130.3,40.6,41.2,41.0,0.0,0.8,0.0
SBRI,20170401T001500,42.75217,-77.35931,36.9,36.5,0,96.9,965.2,1.8,2.7,142.6,40.6,41.2,41.0,0.0,0.8,0.0
SBRI,20170401T002000,42.75217,-77.35931,36.9,36.4,0,97.0,965.2,1.2,1.8,152.0,40.6,41.2,41.0,0.0,0.8,0.0
SBRI,20170401T002500,42.75217,-77.35931,36.9,36.4,0,96.9,965.2,1.6,3.1,139.3,40.6,41.2,41.0,0.0,0.8,0.01
SBRI,20170401T003000,42.75217,-77.35931,36.8,36.3,0,96.9,965.3,4.2,6.8,118.7,40.6,41.2,41.0,0.0,0.8,0.01
SBRI,20170401T003500,42.75217,-77.35931,36.8,36.3,0,96.7,965.3,4.2,6.4,125.5,40.6,41.2,41.0,0.0,0.8,0.01
SBRI,20170401T004000,42.75217,-77.35931,36.8,36.3,0,96.5,965.3,3.7,5.6,133.5,40.6,41.2,41.0,0.0,0.8,0.01
SBRI,20170401T004500,42.75217,-77.35931,36.7,36.3,0,96.4,965.4,3.6,5.9,138.5,40.6,41.2,41.0,0.0,0.8,0.01
SBRI,20170401T005000,42.75217,-77.35931,36.7,36.3,0,96.2,965.4,2.6,3.4,140.0,40.5,41.1,41.0,0.0,0.8,0.01
SBRI,20170401T005500,42.75217,-77.35931,36.7,36.3,0,96.3,965.4,2.7,5.1,122.6,40.5,41.1,41.0,0.0,0.8,0.01
SBRI,20170401T010000,42.75217,-77.35931,36.7,36.3,0,96.3,965.4,2.2,4.2,112.1,40.5,41.1,41.0,0.0,0.8,0.01
SBRI,20170401T010500,42.75217,-77.35931,36.8,36.3,0,96.3,965.4,2.1,3.5,125.6,40.5,41.1,41.0,0.0,0.0,0.01
SBRI,20170401T011000,42.75217,-77.35931,36.6,36.2,0,96.4,965.4,3.2,4.2,130.3,40.5,41.0,41.0,0.0,0.0,0.02
SBRI,20170401T011500,42.75217,-77.35931,36.7,36.2,0,96.4,965.5,3.0,5.3,145.9,40.5,41.0,41.0,0.0,0.0,0.02
SBRI,20170401T012000,42.75217,-77.35931,36.7,36.2,0,96.4,965.5,2.7,5.0,136.5,40.5,41.0,41.0,0.0,0.01,0.02
SBRI,20170401T012500,42.75217,-77.35931,36.7,36.2,0,96.5,965.5,1.4,2.4,138.0,40.5,41.0,41.0,0.0,0.01,0.02
SBRI,20170401T013000,42.75217,-77.35931,36.6,36.2,0,96.5,965.5,0.9,1.5,139.1,40.5,41.0,41.0,0.0,0.01,0.02
SBRI,20170401T013500,42.75217,-77.35931,36.6,36.3,0,96.6,965.6,0.0,0.7,138.3,40.5,41.0,41.0,0.0,0.02,0.03
SBRI,20170401T014000,42.75217,-77.35931,36.6,36.3,0,96.7,965.7,0.0,0.0,0.0,40.4,41.0,41.0,0.0,0.02,0.03
SBRI,20170401T014500,42.75217,-77.35931,36.6,36.2,0,96.7,965.7,0.0,0.0,0.0,40.3,41.0,41.0,0.0,0.02,0.03
SBRI,20170401T015000,42.75217,-77.35931,36.6,36.2,0,96.8,965.7,0.0,0.0,0.0,40.3,41.0,41.0,0.0,0.03,0.04
SBRI,20170401T015500,42.75217,-77.35931,36.6,36.2,0,96.8,965.8,0.2,1.5,138.7,40.3,41.0,41.0,0.0,0.03,0.04
SBRI,20170401T020000,42.75217,-77.35931,36.5,36.2,0,96.8,965.8,0.4,1.5,156.1,40.3,41.0,41.0,0.0,0.03,0.04
SBRI,20170401T020500,42.75217,-77.35931,36.5,36.1,0,96.8,965.8,1.1,1.7,126.9,40.3,41.0,41.0,0.0,0.03,0.05
SBRI,20170401T021000,42.75217,-77.35931,36.5,36.0,0,96.9,965.8,1.8,3.0,96.8,40.3,41.0,41.0,0.0,0.04,0.05
SBRI,20170401T021500,42.75217,-77.35931,36.3,35.9,0,96.9,965.9,1.7,2.8,98.7,40.3,41.0,41.0,0.0,0.04,0.05
SBRI,20170401T022000,42.75217,-77.35931,36.3,35.8,0,97.0,965.9,1.6,2.3,88.2,40.3,41.0,41.0,0.0,0.04,0.05
SBRI,20170401T022500,42.75217,-77.35931,36.2,35.8,0,97.0,965.9,1.9,2.6,74.4,40.3,41.0,41.0,0.0,0.04,0.06
SBRI,20170401T023000,42.75217,-77.35931,36.0,35.6,0,97.1,966.0,2.6,3.4,63.3,40.3,41.0,41.0,0.0,0.05,0.06
SBRI,20170401T023500,42.75217,-77.35931,35.8,35.4,0,97.0,966.0,2.7,4.4,71.0,40.1,41.0,41.0,0.0,0.05,0.06
SBRI,20170401T024000,42.75217,-77.35931,35.5,35.2,0,97.0,966.1,3.7,5.0,73.3,40.1,41.0,41.0,0.0,0.06,0.07
SBRI,20170401T024500,42.75217,-77.35931,35.4,35.1,0,97.0,966.1,3.2,4.1,51.1,40.1,41.0,41.0,0.0,0.06,0.07
SBRI,20170401T025000,42.75217,-77.35931,35.4,35.0,0,97.0,966.2,2.8,4.0,44.7,40.1,41.0,41.0,0.0,0.06,0.07
SBRI,20170401T025500,42.75217,-77.35931,35.3,35.0,0,97.1,966.2,2.6,4.4,37.5,40.0,41.0,41.0,0.0,0.06,0.07
SBRI,20170401T030000,42.75217,-77.35931,35.2,34.8,0,97.1,966.2,2.5,4.5,19.0,39.9,41.0,41.0,0.0,0.06,0.08
SBRI,20170401T030500,42.75217,-77.35931,35.0,34.7,0,97.1,966.2,2.8,4.5,16.2,39.9,41.0,41.0,0.0,0.07,0.08
SBRI,20170401T031000,42.75217,-77.35931,34.9,34.6,0,97.1,966.3,2.7,3.6,17.9,39.9,41.0,41.0,0.0,0.07,0.08
SBRI,20170401T031500,42.75217,-77.35931,34.9,34.5,0,97.2,966.3,2.2,3.6,17.4,39.9,41.0,41.0,0.0,0.07,0.08
SBRI,20170401T032000,42.75217,-77.35931,34.8,34.5,0,97.2,966.4,2.3,3.2,8.1,39.8,41.0,41.0,0.0,0.07,0.08
SBRI,20170401T032500,42.75217,-77.35931,34.8,34.4,0,97.2,966.4,1.9,2.8,14.3,39.7,41.0,41.0,0.0,0.07,0.08
SBRI,20170401T033000,42.75217,-77.35931,34.8,34.4,0,97.3,966.4,2.1,3.2,18.0,39.7,41.0,41.0,0.0,0.07,0.08
SBRI,20170401T033500,42.75217,-77.35931,34.8,34.4,0,97.3,966.5,1.7,3.1,19.1,39.7,41.0,41.0,0.0,0.07,0.08
SBRI,20170401T034000,42.75217,-77.35931,34.7,34.4,0,97.3,966.5,2.0,2.5,31.6,39.7,41.0,41.0,0.0,0.07,0.08
SBRI,20170401T034500,42.75217,-77.35931,34.8,34.4,0,97.4,966.5,1.5,2.3,11.7,39.7,41.0,41.0,0.0,0.07,0.08
SBRI,20170401T035000,42.75217,-77.35931,34.8,34.4,0,97.4,966.6,1.2,2.0,13.4,39.7,41.0,41.0,0.0,0.07,0.08
SBRI,20170401T035500,42.75217,-77.35931,34.8,34.4,0,97.4,966.6,1.2,2.2,25.0,39.6,41.0,41.0,0.0,0.07,0.08
SBRI,20170401T040000,42.75217,-77.35931,34.8,34.4,0,97.5,966.7,0.6,2.2,355.7,39.6,41.0,41.0,0.0,0.07,0.08
SBRI,20170401T040500,42.75217,-77.35931,34.8,34.4,0,97.5,966.7,1.3,2.5,4.0,39.6,41.0,41.0,0.0,0.07,0.08
SBRI,20170401T041000,42.75217,-77.35931,34.9,34.5,0,97.5,966.8,1.4,2.3,1.9,39.6,41.0,41.0,0.0,0.07,0.08
SBRI,20170401T041500,42.75217,-77.35931,34.9,34.4,0,97.6,966.9,1.8,2.8,0.6,39.6,40.9,41.0,0.0,0.07,0.08
SBRI,20170401T042000,42.75217,-77.35931,34.9,34.4,0,97.6,966.9,1.1,1.9,15.7,39.6,40.9,41.0,0.0,0.07,0.08
SBRI,20170401T042500,42.75217,-77.35931,34.8,34.4,0,97.6,967.0,1.3,2.0,46.2,39.6,40.8,41.0,0.0,0.07,0.08
SBRI,20170401T043000,42.75217,-77.35931,34.9,34.4,0,97.6,967.0,0.6,1.5,47.0,39.6,40.8,41.0,0.0,0.07,0.08
SBRI,20170401T043500,42.75217,-77.35931,34.8,34.4,0,97.6,967.1,1.1,1.6,46.5,39.6,40.8,41.0,0.0,0.07,0.08
SBRI,20170401T044000,42.75217,-77.35931,34.8,34.4,0,97.7,967.2,1.6,2.7,14.3,39.6,40.8,41.0,0.0,0.07,0.08
SBRI,20170401T044500,42.75217,-77.35931,34.8,34.4,0,97.7,967.2,1.6,2.6,18.6,39.6,40.8,41.0,0.0,0.07,0.08
SBRI,20170401T045000,42.75217,-77.35931,34.8,34.4,0,97.7,967.3,2.3,3.0,5.7,39.6,40.8,41.0,0.0,0.08,0.09
SBRI,20170401T045500,42.75217,-77.35931,34.9,34.4,0,97.8,967.4,1.8,2.8,4.4,39.6,40.8,41.0,0.0,0.08,0.09
SBRI,20170401T050000,42.75217,-77.35931,34.8,34.4,0,97.8,967.5,2.9,3.5,354.8,39.6,40.8,41.0,0.0,0.08,0.09
SBRI,20170401T050500,42.75217,-77.35931,34.9,34.5,0,97.8,967.7,2.7,4.1,5.8,39.6,40.8,41.0,0.0,0.08,0.09
SBRI,20170401T051000,42.75217,-77.35931,34.9,34.4,0,97.8,967.8,3.1,3.9,3.0,39.6,40.8,41.0,0.0,0.08,0.09
SBRI,20170401T051500,42.75217,-77.35931,35.0,34.5,0,97.8,967.8,3.2,4.1,7.7,39.6,40.8,41.0,0.0,0.08,0.09
SBRI,20170401T052000,42.75217,-77.35931,34.9,34.5,0,97.8,967.9,3.1,4.5,24.0,39.6,40.8,41.0,0.0,0.08,0.09
SBRI,20170401T052500,42.75217,-77.35931,34.9,34.5,0,97.8,968.0,3.3,5.6,22.0,39.6,40.8,41.0,0.0,0.08,0.09
SBRI,20170401T053000,42.75217,-77.35931,34.9,34.5,0,97.8,968.1,3.6,5.5,27.2,39.6,40.8,41.0,0.0,0.08,0.09
SBRI,20170401T053500,42.75217,-77.35931,34.8,34.4,0,97.8,968.1,3.4,5.4,25.2,39.6,40.8,41.0,0.0,0.08,0.09
SBRI,20170401T054000,42.75217,-77.35931,34.8,34.4,0,97.7,968.2,4.6,6.5,1.7,39.6,40.8,41.0,0.0,0.08,0.09
SBRI,20170401T054500,42.75217,-77.35931,34.8,34.4,0,97.6,968.3,3.8,6.1,6.0,39.5,40.8,41.0,0.0,0.09,0.1
SBRI,20170401T055000,42.75217,-77.35931,34.8,34.3,0,97.5,968.3,2.7,4.4,7.6,39.5,40.8,41.0,0.0,0.09,0.1
SBRI,20170401T055500,42.75217,-77.35931,34.7,34.3,0,97.5,968.4,3.6,4.7,352.4,39.4,40.8,41.0,0.0,0.09,0.1
SBRI,20170401T060000,42.75217,-77.35931,34.8,34.4,0,97.4,968.5,3.2,4.5,341.7,39.4,40.8,41.0,0.0,0.09,0.1
SBRI,20170401T060500,42.75217,-77.35931,34.9,34.4,0,97.2,968.7,3.1,4.3,339.9,39.4,40.8,41.0,0.0,0.09,0.1
SBRI,20170401T061000,42.75217,-77.35931,35.0,34.5,0,97.2,968.9,3.0,4.3,322.3,39.4,40.8,41.0,0.0,0.09,0.1
SBRI,20170401T061500,42.75217,-77.35931,35.0,34.5,0,97.1,969.0,5.4,7.7,329.1,39.4,40.8,41.0,0.0,0.09,0.1
SBRI,20170401T062000,42.75217,-77.35931,34.8,34.3,0,96.9,969.1,7.5,9.7,340.9,39.4,40.8,41.0,0.0,0.09,0.1
SBRI,20170401T062500,42.75217,-77.35931,34.7,34.2,0,96.9,969.2,7.0,9.3,352.5,39.4,40.7,41.0,0.0,0.09,0.1
SBRI,20170401T063000,42.75217,-77.35931,34.6,34.1,0,97.0,969.2,8.0,11.3,332.3,39.4,40.6,41.0,0.0,0.09,0.1
SBRI,20170401T063500,42.75217,-77.35931,34.4,33.9,0,97.3,969.3,6.9,10.9,335.1,39.4,40.7,41.0,0.0,0.09,0.1
SBRI,20170401T064000,42.75217,-77.35931,34.3,33.8,0,97.6,969.3,7.1,10.4,344.5,39.4,40.6,41.0,0.0,0.09,0.1
SBRI,20170401T064500,42.75217,-77.35931,34.2,33.8,0,97.8,969.4,6.9,9.7,334.3,39.3,40.6,41.0,0.0,0.09,0.1
SBRI,20170401T065000,42.75217,-77.35931,34.1,33.7,1,97.9,969.4,6.8,8.6,342.1,39.2,40.6,41.0,0.0,0.09,0.1
SBRI,20170401T065500,42.75217,-77.35931,34.1,33.7,1,98.0,969.5,6.4,8.5,338.7,39.2,40.6,41.0,0.0,0.09,0.1
SBRI,20170401T070000,42.75217,-77.35931,34.1,33.6,1,98.1,969.6,6.1,9.4,342.9,39.2,40.6,41.0,0.0,0.09,0.1
SBRI,20170401T070500,42.75217,-77.35931,34.1,33.6,1,98.2,969.7,6.3,9.1,327.5,39.2,40.6,41.0,0.0,0.09,0.1
SBRI,20170401T071000,42.75217,-77.35931,34.1,33.6,2,98.2,969.8,7.1,10.7,324.7,39.2,40.6,41.0,0.0,0.09,0.1
SBRI,20170401T071500,42.75217,-77.35931,34.1,33.6,3,98.3,969.8,6.1,8.5,322.4,39.2,40.6,41.0,0.0,0.09,0.1
SBRI,20170401T072000,42.75217,-77.35931,34.1,33.6,3,98.3,969.9,7.4,9.8,323.0,39.2,40.6,41.0,0.0,0.09,0.1
SBRI,20170401T072500,42.75217,-77.35931,34.1,33.6,4,98.3,970.0,6.9,8.9,324.7,39.2,40.6,41.0,0.0,0.09,0.1
SBRI,20170401T073000,42.75217,-77.35931,34.2,33.7,4,98.4,970.1,7.7,11.3,329.0,39.2,40.6,41.0,0.0,0.09,0.1
