station,datetime,temp_2m [degF],temp_9m [degF],rh [%],avg_wind_speed [mph],max_wind_speed [mph],wind_direction [degree],solar_radiation [W/m^2],station_pressure [mbar],precip_5min [inch],precip_est [inch],precip_edt [inch],soil_temp_5cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF]
RUSH,20160901T000000,73.4,74.0,80,3.2,5.8,304,3,990.28,,,,76.9,74.1,72.3
RUSH,20160901T000500,72.7,73.7,82,2.6,3.8,295,1,990.34,,,,76.8,74.2,72.3
RUSH,20160901T001000,72.7,73.4,82,3.6,5.8,281,0,990.47,,,,76.8,74.2,72.4
RUSH,20160901T001500,72.5,73.2,82,2.5,5.5,289,0,990.56,,,,76.8,74.2,72.3
RUSH,20160901T002000,72.1,72.9,83,2.4,5.1,269,0,990.58,,,,76.7,74.2,72.4
RUSH,20160901T002500,72.2,72.7,81,3.5,5.8,284,0,990.68,,,,76.6,74.2,72.3
RUSH,20160901T003000,72.1,72.6,80,7.1,12.7,301,0,990.87,,,,76.6,74.2,72.3
RUSH,20160901T003500,71.6,72.2,80,8.5,14.9,300,0,990.83,,,,76.5,74.2,72.4
RUSH,20160901T004000,69.4,70.8,85,8.6,13.8,314,0,990.93,,,,76.5,74.3,72.4
RUSH,20160901T004500,68.4,69.5,88,5.7,9.9,292,0,991.0,,,,76.5,74.3,72.4
RUSH,20160901T005000,68.3,69.0,88,5.1,9.1,285,0,991.02,,,,76.4,74.2,72.4
RUSH,20160901T005500,68.2,68.7,88,3.8,5.6,275,0,991.01,,,,76.4,74.3,72.4
RUSH,20160901T010000,68.0,68.4,89,4.7,6.2,232,0,991.06,,,,76.2,74.3,72.4
RUSH,20160901T010500,67.6,68.2,90,3.4,5.1,212,0,991.04,,,,76.1,74.3,72.4
RUSH,20160901T011000,67.4,67.9,90,2.3,3.4,239,0,991.01,,,,76.0,74.3,72.4
RUSH,20160901T011500,67.2,67.7,92,2.5,3.4,263,0,991.01,,,,75.9,74.3,72.4
RUSH,20160901T012000,67.0,67.4,93,3.6,4.8,260,0,991.1,,,,75.9,74.3,72.4
RUSH,20160901T012500,67.0,67.2,93,2.4,4.0,248,0,991.11,,,,75.9,74.3,72.4
RUSH,20160901T013000,66.9,67.1,93,1.9,2.8,270,0,991.15,,,,75.8,74.3,72.4
RUSH,20160901T013500,66.9,67.0,93,1.3,1.8,292,0,991.09,,,,75.7,74.3,72.4
RUSH,20160901T014000,66.6,66.9,94,1.4,2.2,300,0,991.09,,,,75.6,74.3,72.4
RUSH,20160901T014500,66.2,66.7,96,0.6,2.0,282,0,991.11,,,,75.6,74.3,72.4
RUSH,20160901T015000,66.4,66.6,95,1.0,1.7,276,0,991.17,,,,75.5,74.3,72.4
RUSH,20160901T015500,66.1,66.4,94,0.2,1.2,276,0,991.2,,,,75.6,74.3,72.4
RUSH,20160901T020000,65.5,66.2,95,0.0,0.5,280,0,991.18,,,,75.5,74.3,72.5
RUSH,20160901T020500,65.2,66.0,96,0.0,0.0,0,0,991.22,,,,75.3,74.3,72.4
RUSH,20160901T021000,65.2,65.7,96,0.8,2.5,249,0,991.32,,,,75.3,74.3,72.5
RUSH,20160901T021500,65.2,65.6,97,0.9,1.5,245,0,991.37,,,,75.1,74.3,72.5
RUSH,20160901T022000,65.6,65.6,97,2.0,5.4,263,0,991.39,,,,75.0,74.3,72.4
RUSH,20160901T022500,66.5,65.7,95,2.1,3.4,282,0,991.44,,,,74.9,74.3,72.5
RUSH,20160901T023000,66.5,65.9,94,2.8,3.9,274,0,991.5,,,,74.9,74.3,72.4
RUSH,20160901T023500,66.2,66.0,94,2.3,4.1,253,0,991.56,,,,74.9,74.3,72.5
RUSH,20160901T024000,66.2,66.0,94,2.8,4.2,227,0,991.65,,,,74.7,74.3,72.5
RUSH,20160901T024500,66.0,66.0,94,3.0,3.7,206,0,991.72,,,,74.7,74.2,72.5
RUSH,20160901T025000,65.8,66.0,95,1.9,3.7,219,0,991.69,,,,74.7,74.3,72.5
RUSH,20160901T025500,65.6,65.8,95,0.6,1.2,246,0,991.66,,,,74.6,74.3,72.5
RUSH,20160901T030000,65.5,65.7,96,0.8,1.4,258,0,991.71,,,,74.6,74.3,72.5
RUSH,20160901T030500,65.5,65.6,96,0.9,1.7,244,0,991.76,,,,74.5,74.2,72.4
RUSH,20160901T031000,65.5,65.5,96,1.4,2.1,238,0,991.8,,,,74.4,74.2,72.6
RUSH,20160901T031500,64.9,65.5,96,1.8,2.9,249,0,991.78,,,,74.4,74.3,72.5
RUSH,20160901T032000,65.4,65.5,96,2.3,4.0,262,0,991.82,,,,74.3,74.2,72.5
RUSH,20160901T032500,66.1,65.6,95,2.7,4.8,258,0,991.84,,,,74.2,74.3,72.5
RUSH,20160901T033000,66.3,65.7,94,2.4,3.3,230,0,991.86,,,,74.1,74.2,72.5
RUSH,20160901T033500,66.4,65.8,93,3.0,5.3,227,0,991.86,,,,74.0,74.2,72.5
RUSH,20160901T034000,66.3,65.9,93,2.3,3.0,241,0,991.87,,,,74.0,74.2,72.5
RUSH,20160901T034500,66.2,65.9,94,2.4,3.6,254,0,991.9,,,,73.9,74.2,72.5
RUSH,20160901T035000,66.1,66.0,94,2.4,3.7,286,0,991.91,,,,73.9,74.2,72.5
RUSH,20160901T035500,66.3,66.0,93,1.5,2.4,304,0,991.84,,,,73.9,74.1,72.5
RUSH,20160901T040000,66.3,66.0,93,1.2,2.8,291,0,991.83,,,,73.7,74.1,72.5
RUSH,20160901T040500,66.3,66.0,93,1.7,3.1,293,0,991.88,,,,73.7,74.1,72.4
RUSH,20160901T041000,66.1,65.9,93,1.5,2.7,318,0,991.89,,,,73.5,74.1,72.6
RUSH,20160901T041500,66.1,65.9,93,2.2,3.7,300,0,991.87,,,,73.5,74.2,72.6
RUSH,20160901T042000,66.0,65.8,92,2.5,4.2,294,0,991.86,,,,73.3,74.0,72.6
RUSH,20160901T042500,65.9,65.8,92,2.6,4.8,331,0,991.84,,,,73.3,74.1,72.5
RUSH,20160901T043000,65.9,65.7,92,3.0,5.1,321,0,991.83,,,,73.3,74.1,72.5
RUSH,20160901T043500,65.5,65.6,93,2.7,4.8,322,0,991.8,,,,73.2,74.1,72.4
RUSH,20160901T044000,65.6,65.5,93,2.4,3.7,318,0,991.8,,,,73.2,74.0,72.4
RUSH,20160901T044500,65.2,65.4,93,2.1,3.4,328,0,991.82,,,,73.2,74.1,72.5
RUSH,20160901T045000,65.2,65.2,93,2.0,3.1,327,0,991.8,,,,73.1,74.0,72.5
RUSH,20160901T045500,65.2,65.1,94,1.9,3.0,323,0,991.82,,,,73.1,74.0,72.5
RUSH,20160901T050000,64.9,65.0,94,1.5,2.6,318,0,991.81,,,,73.0,74.0,72.5
RUSH,20160901T050500,64.9,64.9,94,1.3,2.3,290,0,991.81,,,,73.0,73.9,72.5
RUSH,20160901T051000,64.6,64.8,94,1.4,2.0,260,0,991.83,,,,73.0,74.0,72.5
RUSH,20160901T051500,64.2,64.7,94,1.1,1.6,250,0,991.88,,,,72.9,74.0,72.5
RUSH,20160901T052000,64.5,64.6,95,1.0,2.3,248,0,991.9,,,,72.9,73.9,72.5
RUSH,20160901T052500,64.9,64.6,95,0.0,0.0,0,0,991.89,,,,72.9,73.9,72.5
RUSH,20160901T053000,64.6,64.5,95,0.5,1.4,284,0,991.91,,,,72.8,73.9,72.5
RUSH,20160901T053500,64.4,64.5,96,0.0,0.0,0,0,991.92,,,,72.8,73.9,72.5
RUSH,20160901T054000,64.5,64.5,96,0.0,0.0,0,0,991.93,,,,72.7,73.9,72.5
RUSH,20160901T054500,64.5,64.5,96,0.3,0.7,292,0,991.92,,,,72.6,73.9,72.5
RUSH,20160901T055000,64.2,64.4,97,0.0,0.3,292,0,991.92,,,,72.6,73.8,72.5
RUSH,20160901T055500,64.1,64.3,97,0.1,0.7,292,0,991.87,,,,72.6,73.8,72.5
RUSH,20160901T060000,64.1,64.2,97,0.6,2.3,224,0,991.83,,,,72.5,73.9,72.6
RUSH,20160901T060500,64.1,64.2,97,1.9,2.3,224,0,991.79,,,,72.4,73.8,72.5
RUSH,20160901T061000,63.9,64.2,98,2.1,2.4,232,0,991.76,,,,72.4,73.7,72.5
RUSH,20160901T061500,64.0,64.2,98,2.2,2.6,232,0,991.76,,,,72.4,73.7,72.6
RUSH,20160901T062000,64.1,64.2,98,2.4,3.0,219,0,991.76,,,,72.4,73.7,72.6
RUSH,20160901T062500,64.3,64.1,97,2.4,2.8,206,0,991.76,,,,72.3,73.7,72.6
RUSH,20160901T063000,64.3,64.1,96,2.4,2.8,221,0,991.8,,,,72.3,73.7,72.5
RUSH,20160901T063500,64.1,64.1,96,2.4,2.9,232,0,991.8,,,,72.2,73.6,72.6
RUSH,20160901T064000,64.2,64.1,96,2.0,2.6,247,0,991.82,,,,72.2,73.7,72.5
RUSH,20160901T064500,64.2,64.1,97,0.8,1.5,243,0,991.83,,,,72.2,73.6,72.5
RUSH,20160901T065000,64.2,64.1,97,0.0,0.0,0,0,991.86,,,,72.0,73.6,72.5
RUSH,20160901T065500,64.2,64.1,97,0.0,0.0,0,0,991.8,,,,72.0,73.5,72.6
RUSH,20160901T070000,64.2,64.0,97,0.0,0.4,242,0,991.76,,,,72.0,73.5,72.5
RUSH,20160901T070500,64.1,64.0,97,0.0,0.0,0,0,991.79,,,,71.8,73.4,72.5
RUSH,20160901T071000,64.0,63.9,97,0.0,0.0,0,0,991.77,,,,71.9,73.4,72.5
RUSH,20160901T071500,63.9,63.9,98,0.6,1.3,242,0,991.8,,,,71.8,73.5,72.6
RUSH,20160901T072000,63.9,63.9,98,0.2,1.0,242,0,991.78,,,,71.8,73.4,72.5
RUSH,20160901T072500,63.9,63.8,98,0.3,1.5,70,0,991.8,,,,71.7,73.3,72.5
RUSH,20160901T073000,63.9,63.8,97,0.1,0.7,6,0,991.82,,,,71.6,73.4,72.5
RUSH,20160901T073500,63.7,63.7,98,0.0,0.0,0,0,991.81,,,,71.7,73.3,72.5
RUSH,20160901T074000,63.1,63.5,97,0.0,0.0,0,0,991.8,,,,71.6,73.3,72.5
RUSH,20160901T074500,62.6,63.3,96,0.0,0.0,0,0,991.79,,,,71.6,73.2,72.5
RUSH,20160901T075000,62.6,63.1,95,0.3,1.5,237,0,991.76,,,,71.6,73.3,72.6
RUSH,20160901T075500,62.6,62.9,96,1.4,1.8,259,0,991.81,,,,71.6,73.3,72.5
RUSH,20160901T080000,62.3,62.9,96,0.5,1.0,257,0,991.83,,,,71.5,73.2,72.5
RUSH,20160901T080500,62.3,62.9,97,0.0,0.4,257,0,991.87,,,,71.4,73.2,72.5
RUSH,20160901T081000,62.6,62.8,98,0.2,1.6,190,0,991.91,,,,71.4,73.2,72.5
RUSH,20160901T081500,62.7,62.7,98,0.6,1.5,185,0,991.9,,,,71.4,73.2,72.6
RUSH,20160901T082000,62.8,62.6,98,0.0,0.0,0,0,991.93,,,,71.4,73.2,72.5
RUSH,20160901T082500,62.6,62.5,98,0.0,0.0,0,0,991.92,,,,71.4,73.2,72.4
RUSH,20160901T083000,62.3,62.4,98,0.0,0.0,0,0,991.88,,,,71.4,73.1,72.5
RUSH,20160901T083500,61.8,62.2,97,1.3,2.0,281,0,991.93,,,,71.3,73.1,72.4
RUSH,20160901T084000,61.6,62.1,98,1.2,2.0,266,0,991.99,,,,71.3,73.1,72.5
RUSH,20160901T084500,61.2,62.0,97,0.1,0.5,254,0,991.99,,,,71.2,73.1,72.5
RUSH,20160901T085000,61.4,61.9,98,0.0,0.0,0,0,991.95,,,,71.2,73.1,72.5
RUSH,20160901T085500,61.2,61.6,98,0.4,1.0,254,0,991.94,,,,71.1,73.0,72.4
RUSH,20160901T090000,60.8,61.4,98,0.4,1.2,41,0,991.9,,,,71.1,73.0,72.5
RUSH,20160901T090500,60.5,61.1,98,0.0,0.4,53,0,991.88,,,,71.1,73.0,72.4
RUSH,20160901T091000,60.1,60.9,98,0.3,1.2,330,0,991.98,,,,71.1,73.0,72.4
RUSH,20160901T091500,59.6,60.5,98,0.0,0.1,313,0,992.06,,,,71.0,73.0,72.5
RUSH,20160901T092000,59.8,60.2,98,0.0,0.0,0,0,992.14,,,,71.0,73.0,72.5
RUSH,20160901T092500,59.4,59.9,98,0.0,0.0,0,0,992.19,,,,70.9,73.0,72.5
RUSH,20160901T093000,59.4,59.7,98,0.0,0.0,0,0,992.17,,,,70.8,73.0,72.5
RUSH,20160901T093500,59.1,59.5,98,0.0,0.7,313,0,992.21,,,,70.8,73.0,72.4
RUSH,20160901T094000,59.0,59.3,98,0.2,0.7,313,0,992.24,,,,70.7,72.9,72.5
RUSH,20160901T094500,58.6,59.1,98,0.7,1.1,313,0,992.25,,,,70.7,72.9,72.5
RUSH,20160901T095000,58.4,58.9,98,0.2,0.7,313,0,992.31,,,,70.7,72.9,72.4
RUSH,20160901T095500,58.6,58.7,98,0.0,0.0,0,0,992.42,,,,70.6,72.9,72.4
RUSH,20160901T100000,58.2,58.4,97,0.0,0.0,0,0,992.49,,,,70.6,72.8,72.5
RUSH,20160901T100500,58.3,58.2,98,0.0,0.0,0,0,992.51,,,,70.5,72.9,72.4
RUSH,20160901T101000,58.2,57.9,98,0.0,0.0,0,0,992.55,,,,70.4,72.9,72.6
RUSH,20160901T101500,58.1,57.7,98,0.0,0.0,0,0,992.58,,,,70.4,72.8,72.4
