station,datetime,temp_2m [degF],temp_9m [degF],rh [%],avg_wind_speed [mph],max_wind_speed [mph],wind_direction [degree],solar_radiation [W/m^2],station_pressure [mbar],precip_5min [inch],precip_est [inch],precip_edt [inch],soil_temp_5cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF]
WOLC,20160601T000000,66.7,67.0,54,3.7,7.6,315,70,1001.51,0.0,0.0,0.0,,,
WOLC,20160601T000500,66.3,66.9,56,4.5,7.9,308,46,1001.49,0.0,0.0,0.0,,,
WOLC,20160601T001000,65.9,66.5,57,3.2,6.4,307,22,1001.49,0.0,0.0,0.0,,,
WOLC,20160601T001500,65.6,66.1,58,3.3,6.8,308,17,1001.43,0.0,0.0,0.0,,,
WOLC,20160601T002000,65.4,65.9,59,3.5,6.4,314,14,1001.45,0.0,0.0,0.0,,,
WOLC,20160601T002500,65.2,65.6,59,2.9,6.8,295,11,1001.45,0.0,0.0,0.0,,,
WOLC,20160601T003000,64.6,65.2,61,3.3,6.1,311,9,1001.47,0.0,0.0,0.0,,,
WOLC,20160601T003500,64.3,64.8,62,2.0,3.9,280,7,1001.56,0.0,0.0,0.0,,,
WOLC,20160601T004000,63.8,64.6,63,2.3,3.4,261,5,1001.62,0.0,0.0,0.0,,,
WOLC,20160601T004500,63.5,64.4,64,2.1,3.7,269,4,1001.69,0.0,0.0,0.0,,,
WOLC,20160601T005000,62.8,64.0,66,1.5,2.5,274,3,1001.74,0.0,0.0,0.0,,,
WOLC,20160601T005500,62.6,63.8,68,1.8,2.9,277,2,1001.82,0.0,0.0,0.0,,,
WOLC,20160601T010000,62.7,63.4,68,2.6,5.1,287,1,1001.88,0.0,0.0,0.0,,,
WOLC,20160601T010500,62.5,63.3,68,2.8,5.4,290,0,1001.95,0.0,0.0,0.0,,,
WOLC,20160601T011000,62.6,63.1,69,3.3,5.6,286,0,1001.98,0.0,0.0,0.0,,,
WOLC,20160601T011500,62.2,62.8,69,2.1,4.7,289,0,1001.98,0.0,0.0,0.0,,,
WOLC,20160601T012000,62.0,62.6,70,2.2,5.0,315,0,1002.11,0.0,0.0,0.0,,,
WOLC,20160601T012500,62.1,62.6,70,3.2,6.8,359,0,1002.33,0.0,0.0,0.0,,,
WOLC,20160601T013000,62.3,62.8,69,3.1,6.6,322,0,1002.4,0.0,0.0,0.0,,,
WOLC,20160601T013500,62.3,63.1,69,2.7,8.7,340,0,1002.49,0.0,0.0,0.0,,,
WOLC,20160601T014000,63.0,63.5,68,4.0,7.1,336,0,1002.62,0.0,0.0,0.0,,,
WOLC,20160601T014500,63.3,63.8,67,2.6,7.5,359,0,1002.74,0.0,0.0,0.0,,,
WOLC,20160601T015000,63.4,63.9,66,3.3,8.0,5,0,1002.77,0.0,0.0,0.0,,,
WOLC,20160601T015500,63.6,63.9,66,3.7,7.2,16,0,1002.78,0.0,0.0,0.0,,,
WOLC,20160601T020000,63.5,63.8,65,4.6,10.9,14,0,1002.81,0.0,0.0,0.0,,,
WOLC,20160601T020500,63.4,63.7,65,4.3,8.9,3,0,1002.86,0.0,0.0,0.0,,,
WOLC,20160601T021000,63.3,63.5,66,4.4,10.1,6,0,1002.9,0.0,0.0,0.0,,,
WOLC,20160601T021500,63.1,63.3,66,3.4,7.4,0,0,1002.95,0.0,0.0,0.0,,,
WOLC,20160601T022000,62.9,63.1,66,3.9,10.9,18,0,1002.99,0.0,0.0,0.0,,,
WOLC,20160601T022500,62.7,62.9,67,3.3,7.6,18,0,1002.99,0.0,0.0,0.0,,,
WOLC,20160601T023000,62.4,62.8,68,4.8,9.4,13,0,1003.0,0.0,0.0,0.0,,,
WOLC,20160601T023500,62.4,62.6,68,4.3,8.3,17,0,1003.02,0.0,0.0,0.0,,,
WOLC,20160601T024000,62.1,62.4,69,3.7,7.5,12,0,1003.05,0.0,0.0,0.0,,,
WOLC,20160601T024500,62.0,62.3,69,3.8,9.8,17,0,1003.02,0.0,0.0,0.0,,,
WOLC,20160601T025000,62.2,62.5,67,4.6,9.5,17,0,1003.05,0.0,0.0,0.0,,,
WOLC,20160601T025500,62.2,62.5,67,5.5,11.9,11,0,1003.03,0.0,0.0,0.0,,,
WOLC,20160601T030000,62.0,62.2,67,3.5,8.3,17,0,1002.99,0.0,0.0,0.0,,,
WOLC,20160601T030500,61.9,62.2,68,4.5,9.9,20,0,1003.06,0.0,0.0,0.0,,,
WOLC,20160601T031000,61.8,62.0,69,3.6,7.5,13,0,1003.13,0.0,0.0,0.0,,,
WOLC,20160601T031500,61.6,61.9,69,4.3,8.8,23,0,1003.22,0.0,0.0,0.0,,,
WOLC,20160601T032000,61.4,61.8,69,3.6,6.6,19,0,1003.3,0.0,0.0,0.0,,,
WOLC,20160601T032500,61.3,61.6,70,4.5,7.7,22,0,1003.36,0.0,0.0,0.0,,,
WOLC,20160601T033000,61.3,61.5,71,6.1,11.6,20,0,1003.49,0.0,0.0,0.0,,,
WOLC,20160601T033500,61.0,61.1,71,5.1,11.2,23,0,1003.59,0.0,0.0,0.0,,,
WOLC,20160601T034000,60.8,61.0,71,5.9,14.5,30,0,1003.74,0.0,0.0,0.0,,,
WOLC,20160601T034500,60.6,60.8,71,5.8,15.1,14,0,1003.85,0.0,0.0,0.0,,,
WOLC,20160601T035000,60.4,60.6,71,5.0,10.5,22,0,1003.96,0.0,0.0,0.0,,,
WOLC,20160601T035500,60.2,60.5,71,5.1,11.4,27,0,1004.03,0.0,0.0,0.0,,,
WOLC,20160601T040000,60.2,60.3,70,7.7,12.4,29,0,1004.06,0.0,0.0,0.0,,,
WOLC,20160601T040500,60.0,60.2,69,6.7,13.4,21,0,1004.13,0.0,0.0,0.0,,,
WOLC,20160601T041000,59.9,60.1,68,6.1,11.0,21,0,1004.23,0.0,0.0,0.0,,,
WOLC,20160601T041500,59.5,59.8,69,3.5,7.2,20,0,1004.33,0.0,0.0,0.0,,,
WOLC,20160601T042000,59.3,59.6,69,5.9,13.0,22,0,1004.35,0.0,0.0,0.0,,,
WOLC,20160601T042500,59.2,59.5,69,6.4,14.4,19,0,1004.38,0.0,0.0,0.0,,,
WOLC,20160601T043000,58.9,59.2,70,5.4,11.6,18,0,1004.39,0.0,0.0,0.0,,,
WOLC,20160601T043500,58.7,58.9,72,6.0,10.2,18,0,1004.34,0.0,0.0,0.0,,,
WOLC,20160601T044000,58.5,58.6,73,6.7,17.4,23,0,1004.42,0.0,0.0,0.0,,,
WOLC,20160601T044500,58.3,58.5,73,6.4,15.1,20,0,1004.41,0.0,0.0,0.0,,,
WOLC,20160601T045000,58.3,58.4,71,8.9,17.1,30,0,1004.45,0.0,0.0,0.0,,,
WOLC,20160601T045500,58.1,58.2,71,6.1,12.9,27,0,1004.46,0.0,0.0,0.0,,,
WOLC,20160601T050000,57.7,57.9,72,6.7,14.6,29,0,1004.46,0.0,0.0,0.0,,,
WOLC,20160601T050500,57.3,57.5,70,5.3,10.7,35,0,1004.58,0.0,0.0,0.0,,,
WOLC,20160601T051000,57.1,57.3,69,6.7,13.8,31,0,1004.64,0.0,0.0,0.0,,,
WOLC,20160601T051500,56.8,57.0,68,6.4,13.2,22,0,1004.74,0.0,0.0,0.0,,,
WOLC,20160601T052000,56.6,56.8,68,5.3,9.4,25,0,1004.8,0.0,0.0,0.0,,,
WOLC,20160601T052500,56.4,56.6,69,5.9,11.8,27,0,1004.84,0.0,0.0,0.0,,,
WOLC,20160601T053000,56.2,56.4,68,5.2,12.8,22,0,1004.77,0.0,0.0,0.0,,,
WOLC,20160601T053500,56.1,56.3,68,5.4,9.9,21,0,1004.76,0.0,0.0,0.0,,,
WOLC,20160601T054000,55.9,56.1,68,4.5,9.7,6,0,1004.76,0.0,0.0,0.0,,,
WOLC,20160601T054500,55.7,56.0,69,5.2,12.4,24,0,1004.77,0.0,0.0,0.0,,,
WOLC,20160601T055000,55.8,55.9,69,5.8,13.9,22,0,1004.73,0.0,0.0,0.0,,,
WOLC,20160601T055500,55.6,55.8,70,4.9,9.7,28,0,1004.74,0.0,0.0,0.0,,,
WOLC,20160601T060000,55.4,55.6,70,4.9,10.4,18,0,1004.81,0.0,0.0,0.0,,,
WOLC,20160601T060500,55.3,55.5,70,5.7,11.8,20,0,1004.84,0.0,0.0,0.0,,,
WOLC,20160601T061000,55.3,55.5,69,5.5,9.7,20,0,1004.91,0.0,0.0,0.0,,,
WOLC,20160601T061500,55.0,55.2,68,4.7,9.1,15,0,1004.93,0.0,0.0,0.0,,,
WOLC,20160601T062000,54.8,55.1,68,5.9,10.4,14,0,1004.92,0.0,0.0,0.0,,,
WOLC,20160601T062500,54.5,54.8,69,4.2,8.0,6,0,1004.94,0.0,0.0,0.0,,,
WOLC,20160601T063000,54.3,54.5,70,3.2,7.6,12,0,1004.86,0.0,0.0,0.0,,,
WOLC,20160601T063500,54.1,54.3,71,3.4,9.2,8,0,1004.83,0.0,0.0,0.0,,,
WOLC,20160601T064000,54.1,54.3,71,4.4,8.8,10,0,1004.77,0.0,0.0,0.0,,,
