station,datetime,temp_2m [degF],temp_9m [degF],rh [%],avg_wind_speed [mph],max_wind_speed [mph],wind_direction [degree],solar_radiation [W/m^2],station_pressure [mbar],precip_5min [inch],precip_est [inch],precip_edt [inch],soil_temp_5cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF]
SBRI,20160901T000000,68.8,71.0,90,3.5,4.5,292,5,971.42,0.0,0.145,0.145,,,
SBRI,20160901T000500,68.9,70.9,90,3.7,4.5,284,1,971.42,0.0,0.145,0.145,,,
SBRI,20160901T001000,69.1,70.8,89,4.0,5.1,269,0,971.42,0.0,0.145,0.145,,,
SBRI,20160901T001500,69.1,71.4,89,4.7,7.0,263,0,971.4,0.0,0.145,0.145,,,
SBRI,20160901T002000,70.2,71.7,87,5.3,6.6,265,0,971.46,0.0,0.145,0.145,,,
SBRI,20160901T002500,69.6,71.3,86,4.5,5.4,277,0,971.57,0.0,0.145,0.145,,,
SBRI,20160901T003000,68.6,70.3,88,4.0,5.8,284,0,971.55,0.0,0.145,0.145,,,
SBRI,20160901T003500,67.7,69.5,91,3.7,4.7,281,0,971.55,0.0,0.145,0.145,,,
SBRI,20160901T004000,67.2,69.1,92,4.0,5.3,284,0,971.58,0.0,0.145,0.145,,,
SBRI,20160901T004500,67.5,69.4,93,5.2,6.9,279,0,971.66,0.0,0.145,0.145,,,
SBRI,20160901T005000,68.6,70.5,92,6.4,7.2,277,0,971.72,0.0,0.145,0.145,,,
SBRI,20160901T005500,70.1,71.2,89,6.3,7.9,272,0,971.73,0.0,0.145,0.145,,,
SBRI,20160901T010000,70.4,71.2,87,6.0,7.6,284,0,971.75,0.0,0.145,0.145,,,
SBRI,20160901T010500,70.8,71.4,86,6.3,8.8,287,0,971.71,0.0,0.145,0.145,,,
SBRI,20160901T011000,70.4,71.1,85,5.8,8.3,296,0,971.68,0.0,0.145,0.145,,,
SBRI,20160901T011500,70.5,71.1,85,6.2,10.2,294,0,971.64,0.0,0.145,0.145,,,
SBRI,20160901T012000,70.2,70.8,85,5.6,8.3,289,0,971.68,0.0,0.145,0.145,,,
