station,datetime,lat [degrees],lon [degrees],temp_2m [degF],temp_9m [degF],solar_insolation [W/m^2],rh [%],pressure [mbar],avg_wind_speed [mph],max_wind_speed [mph],wind_direction [degree],soil_temp_5cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],precip_5min [inch],precip_est [inch],precip_edt [inch]
COBL,20161001T000000,42.67627,-74.50797,48.4,48.4,0,96.7,988.1,3.4,6.4,63.4,57.8,59.6,60.7,0.0,0.36,0.36
COBL,20161001T000500,42.67627,-74.50797,48.4,48.3,0,96.8,988.1,5.0,9.4,56.5,57.8,59.6,60.9,0.0,0.36,0.0
COBL,20161001T001000,42.67627,-74.50797,48.4,48.3,0,97.0,988.1,4.7,7.1,56.6,57.8,59.6,60.7,0.0,0.36,0.0
COBL,20161001T001500,42.67627,-74.50797,48.3,48.3,0,97.1,988.0,4.1,6.3,57.8,57.8,59.7,60.8,0.0,0.36,0.0
COBL,20161001T002000,42.67627,-74.50797,48.3,48.2,0,97.4,988.0,3.8,5.6,55.7,57.8,59.5,60.8,0.0,0.36,0.0
COBL,20161001T002500,42.67627,-74.50797,48.3,48.2,0,97.6,988.0,3.1,5.6,59.1,57.8,59.6,60.8,0.0,0.36,0.0
COBL,20161001T003000,42.67627,-74.50797,48.3,48.2,0,97.6,988.0,3.9,6.9,53.7,57.7,59.6,60.7,0.0,0.36,0.0
COBL,20161001T003500,42.67627,-74.50797,48.3,48.2,0,97.7,987.9,3.9,6.9,57.9,57.7,59.6,60.7,0.0,0.36,0.0
COBL,20161001T004000,42.67627,-74.50797,48.3,48.3,0,97.8,987.9,4.1,7.4,58.6,57.7,59.6,60.8,0.0,0.36,0.0
COBL,20161001T004500,42.67627,-74.50797,48.3,48.3,0,97.7,988.0,4.5,7.5,52.0,57.7,59.6,60.8,0.0,0.36,0.0
COBL,20161001T005000,42.67627,-74.50797,48.4,48.3,0,97.7,988.0,4.3,6.7,46.7,57.6,59.5,60.8,0.0,0.36,0.0
COBL,20161001T005500,42.67627,-74.50797,48.3,48.2,0,97.7,988.0,5.3,9.6,46.1,57.6,59.5,60.8,0.0,0.36,0.0
COBL,20161001T010000,42.67627,-74.50797,48.2,48.2,0,97.4,988.0,6.7,12.6,48.2,57.6,59.6,60.8,0.0,0.36,0.0
COBL,20161001T010500,42.67627,-74.50797,48.3,48.2,0,97.1,988.0,5.3,9.6,60.3,57.6,59.5,60.8,0.0,0.0,0.0
COBL,20161001T011000,42.67627,-74.50797,48.2,48.2,0,96.7,988.1,5.6,9.6,57.0,57.6,59.5,60.8,0.0,0.0,0.0
COBL,20161001T011500,42.67627,-74.50797,48.2,48.1,0,96.4,988.0,6.4,10.1,65.2,57.6,59.5,60.8,0.0,0.0,0.0
COBL,20161001T012000,42.67627,-74.50797,48.0,48.0,0,96.4,988.0,5.1,8.4,65.9,57.5,59.6,60.7,0.0,0.0,0.01
COBL,20161001T012500,42.67627,-74.50797,48.0,47.9,0,96.8,988.0,5.8,8.5,54.9,57.6,59.6,60.8,0.0,0.0,0.01
COBL,20161001T013000,42.67627,-74.50797,48.0,47.9,0,97.0,988.0,4.6,7.8,59.8,57.5,59.5,60.8,0.0,0.0,0.01
COBL,20161001T013500,42.67627,-74.50797,48.0,47.9,0,96.9,987.9,4.4,7.7,62.4,57.5,59.5,60.8,0.0,0.0,0.01
COBL,20161001T014000,42.67627,-74.50797,47.9,47.8,0,96.8,987.9,4.7,7.7,63.2,57.5,59.5,60.8,0.0,0.0,0.01
COBL,20161001T014500,42.67627,-74.50797,47.7,47.7,0,96.9,987.8,5.8,9.1,63.1,57.5,59.5,60.8,0.0,0.0,0.01
COBL,20161001T015000,42.67627,-74.50797,47.7,47.6,0,97.2,987.8,4.8,8.5,58.1,57.5,59.5,60.8,0.0,0.0,0.01
COBL,20161001T015500,42.67627,-74.50797,47.6,47.6,0,97.3,987.8,5.9,10.8,58.4,57.5,59.5,60.8,0.0,0.0,0.01
COBL,20161001T020000,42.67627,-74.50797,47.6,47.5,0,97.2,987.8,6.1,10.5,60.4,57.5,59.5,60.8,0.0,0.0,0.01
COBL,20161001T020500,42.67627,-74.50797,47.5,47.5,0,97.2,987.8,5.9,10.1,61.2,57.5,59.4,60.8,0.0,0.0,0.01
COBL,20161001T021000,42.67627,-74.50797,47.4,47.4,0,97.1,987.8,6.7,13.5,61.9,57.5,59.5,60.7,0.0,0.0,0.01
COBL,20161001T021500,42.67627,-74.50797,47.3,47.3,0,96.9,987.8,5.6,10.1,55.5,57.4,59.3,60.8,0.0,0.01,0.01
COBL,20161001T022000,42.67627,-74.50797,47.3,47.2,0,96.4,987.8,5.4,9.6,52.7,57.5,59.4,60.8,0.0,0.01,0.01
COBL,20161001T022500,42.67627,-74.50797,47.2,47.2,0,95.8,987.8,5.7,10.4,61.7,57.5,59.5,60.8,0.0,0.01,0.01
COBL,20161001T023000,42.67627,-74.50797,47.2,47.2,0,94.7,987.7,5.3,10.0,58.2,57.5,59.4,60.6,0.0,0.01,0.01
COBL,20161001T023500,42.67627,-74.50797,47.2,47.2,0,93.9,987.7,5.5,9.1,61.0,57.5,59.4,60.7,0.0,0.01,0.01
COBL,20161001T024000,42.67627,-74.50797,47.1,47.1,0,93.9,987.7,5.0,8.7,54.8,57.4,59.5,60.7,0.0,0.01,0.01
COBL,20161001T024500,42.67627,-74.50797,47.1,47.1,0,93.2,987.7,5.3,8.2,60.0,57.5,59.4,60.8,0.0,0.01,0.01
COBL,20161001T025000,42.67627,-74.50797,47.0,46.9,0,93.0,987.7,4.8,8.1,58.2,57.4,59.5,60.7,0.0,0.01,0.01
COBL,20161001T025500,42.67627,-74.50797,46.9,46.9,0,92.7,987.7,5.5,9.7,57.2,57.4,59.4,60.8,0.0,0.01,0.01
COBL,20161001T030000,42.67627,-74.50797,46.8,46.8,0,93.3,987.6,6.0,9.4,53.3,57.4,59.5,60.7,0.0,0.01,0.01
COBL,20161001T030500,42.67627,-74.50797,46.7,46.7,0,93.8,987.5,4.6,7.7,60.4,57.4,59.5,60.7,0.0,0.01,0.01
COBL,20161001T031000,42.67627,-74.50797,46.6,46.5,0,94.4,987.4,4.0,7.8,61.0,57.4,59.5,60.7,0.0,0.01,0.01
COBL,20161001T031500,42.67627,-74.50797,46.5,46.5,0,94.8,987.4,4.4,9.1,62.0,57.3,59.4,60.8,0.0,0.01,0.01
COBL,20161001T032000,42.67627,-74.50797,46.5,46.5,0,94.4,987.4,6.0,10.0,55.6,57.3,59.4,60.8,0.0,0.01,0.01
COBL,20161001T032500,42.67627,-74.50797,46.5,46.4,0,94.2,987.4,4.5,7.7,61.4,57.3,59.4,60.7,0.0,0.01,0.01
COBL,20161001T033000,42.67627,-74.50797,46.5,46.4,0,94.1,987.4,4.6,7.8,58.8,57.3,59.3,60.7,0.0,0.01,0.01
COBL,20161001T033500,42.67627,-74.50797,46.4,46.3,0,94.4,987.4,3.5,7.4,53.6,57.3,59.4,60.7,0.0,0.01,0.01
COBL,20161001T034000,42.67627,-74.50797,46.4,46.3,0,94.7,987.4,5.7,9.6,55.1,57.3,59.4,60.8,0.0,0.01,0.01
COBL,20161001T034500,42.67627,-74.50797,46.3,46.2,0,94.6,987.3,5.5,9.1,51.5,57.3,59.4,60.7,0.0,0.01,0.01
