station,datetime,temp_2m [degF],temp_9m [degF],rh [%],avg_wind_speed [mph],max_wind_speed [mph],wind_direction [degree],solar_radiation [W/m^2],station_pressure [mbar],precip_5min [inch],precip_est [inch],precip_edt [inch],soil_temp_5cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF]
VOOR,20160816T161000,,,,,,,,,,,,,,
VOOR,20160816T161500,,,,,,,,,,,,,,
VOOR,20160816T162000,,,77,8.2,12.6,155,102,1006.22,,,,80.2,79.4,77.1
VOOR,20160816T162500,,,80,7.0,12.4,158,91,1006.27,,,,80.2,79.5,77.2
VOOR,20160816T163000,,,84,6.8,11.8,157,97,1006.26,,,,80.2,79.4,77.2
VOOR,20160816T163500,,,86,5.5,9.6,163,126,1006.17,,,,80.1,79.3,77.2
VOOR,20160816T164000,,,87,5.9,10.7,155,174,1006.07,,,,80.1,79.3,77.1
VOOR,20160816T164500,,,87,7.7,12.9,148,206,1005.96,,,,80.2,79.2,77.1
VOOR,20160816T165000,,,88,8.1,13.6,144,214,1005.78,,,,80.1,79.2,77.1
VOOR,20160816T165500,,,89,7.6,12.1,143,142,1005.71,,,,80.0,79.2,77.1
VOOR,20160816T170000,,,90,6.7,12.3,148,102,1005.74,,,,80.0,79.1,77.0
VOOR,20160816T170500,,,91,5.6,10.4,150,93,1005.69,,,,79.8,79.1,76.9
VOOR,20160816T171000,,,91,5.9,10.5,159,91,1005.76,,,,79.8,79.0,76.9
VOOR,20160816T171500,,,90,7.0,10.2,153,81,1005.8,,,,79.8,78.9,76.9
VOOR,20160816T172000,,,91,8.2,13.2,143,98,1005.6,,,,79.7,79.0,76.9
VOOR,20160816T172500,,,92,7.6,11.5,146,80,1005.45,,,,79.7,78.9,76.9
VOOR,20160816T173000,,,93,6.7,11.9,171,59,1005.79,,,,79.7,78.9,76.8
VOOR,20160816T173500,,,93,8.4,11.5,147,100,1005.44,,,,79.5,78.9,76.7
VOOR,20160816T174000,,,94,6.9,10.7,148,76,1005.34,,,,79.5,78.9,76.6
VOOR,20160816T174500,,,94,8.1,10.5,150,68,1005.28,,,,79.4,78.9,76.7
VOOR,20160816T175000,,,93,8.8,12.6,150,126,1005.26,,,,79.4,78.9,76.7
VOOR,20160816T175500,,,93,5.5,9.3,155,136,1005.23,,,,79.3,78.8,76.7
VOOR,20160816T180000,,,93,5.0,8.3,150,169,1005.14,,,,79.1,78.9,76.6
VOOR,20160816T180500,,,94,5.1,7.6,144,297,1005.06,,,,79.1,78.8,76.6
VOOR,20160816T181000,,,93,6.8,11.8,144,528,1004.91,,,,79.1,78.7,76.6
VOOR,20160816T181500,,,91,6.9,11.0,157,477,1004.79,,,,79.1,78.6,76.6
VOOR,20160816T182000,,,90,7.7,14.0,151,576,1004.57,,,,79.1,78.7,76.6
VOOR,20160816T182500,,,89,5.7,12.6,158,535,1004.47,,,,79.2,78.7,76.6
VOOR,20160816T183000,,,88,4.8,9.1,162,537,1004.4,,,,79.3,78.5,76.5
VOOR,20160816T183500,,,86,5.1,10.7,166,456,1004.31,,,,79.4,78.6,76.5
VOOR,20160816T184000,,,85,6.0,11.3,163,467,1004.24,,,,79.7,78.5,76.5
VOOR,20160816T184500,,,85,6.2,11.0,148,441,1004.13,,,,79.8,78.5,76.5
VOOR,20160816T185000,,,85,6.2,9.1,143,497,1004.0,,,,80.2,78.5,76.5
VOOR,20160816T185500,,,84,6.7,13.4,142,928,1003.82,,,,80.3,78.5,76.4
VOOR,20160816T190000,,,80,7.4,14.0,149,829,1003.68,,,,80.5,78.5,76.4
VOOR,20160816T190500,,,77,9.7,18.3,169,607,1003.59,,,,80.8,78.4,76.4
VOOR,20160816T191000,,,77,9.4,13.7,162,759,1003.41,,,,81.1,78.4,76.5
VOOR,20160816T191500,,,77,7.8,14.7,159,616,1003.26,,,,81.5,78.4,76.4
VOOR,20160816T192000,,,75,9.1,15.7,159,805,1003.14,,,,81.9,78.4,76.4
VOOR,20160816T192500,,,74,8.8,15.9,160,575,1003.01,,,,82.1,78.3,76.4
VOOR,20160816T193000,,,73,9.9,17.1,168,407,1002.87,,,,82.3,78.4,76.3
VOOR,20160816T193500,,,75,7.3,13.6,160,327,1002.77,,,,82.3,78.4,76.4
VOOR,20160816T194000,,,76,5.7,9.7,164,448,1002.7,,,,82.6,78.4,76.4
VOOR,20160816T194500,,,75,6.8,13.0,161,378,1002.59,,,,82.7,78.4,76.4
VOOR,20160816T195000,,,76,6.6,11.9,157,562,1002.45,,,,82.8,78.4,76.3
VOOR,20160816T195500,,,74,8.7,16.2,153,536,1002.31,,,,82.9,78.3,76.2
VOOR,20160816T200000,,,73,8.7,15.1,155,608,1002.26,,,,82.9,78.4,76.2
VOOR,20160816T200500,,,73,8.4,15.6,160,486,1002.16,,,,83.0,78.2,76.2
VOOR,20160816T201000,,,72,9.5,17.5,178,358,1002.09,,,,83.1,78.3,76.3
VOOR,20160816T201500,,,74,5.2,10.4,169,429,1002.07,,,,83.2,78.3,76.3
VOOR,20160816T202000,,,72,8.4,12.6,178,359,1001.98,,,,83.2,78.3,76.2
VOOR,20160816T202500,,,75,6.1,10.7,151,398,1001.87,,,,83.2,78.3,76.2
VOOR,20160816T203000,,,74,5.8,10.7,162,320,1001.76,,,,83.3,78.3,76.1
VOOR,20160816T203500,,,74,4.6,11.5,171,376,1001.7,,,,83.2,78.2,76.2
