station,datetime,lat [degrees],lon [degrees],temp_2m [degF],temp_9m [degF],solar_insolation [W/m^2],rh [%],pressure [mbar],avg_wind_speed [mph],max_wind_speed [mph],wind_direction [degree],soil_temp_5cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],precip_5min [inch],precip_est [inch],precip_edt [inch]
JORD,20170301T000000,43.0698,-76.47006,57.3,57.5,0,54.3,994.3,6.6,14.2,171.7,44.4,42.6,41.4,0.0,0.0,0.0
JORD,20170301T000500,43.0698,-76.47006,57.4,57.6,0,54.7,994.2,9.0,13.9,176.7,44.4,42.6,41.4,0.0,0.0,0.0
JORD,20170301T001000,43.0698,-76.47006,57.3,57.5,0,55.2,994.2,7.6,14.3,171.7,44.4,42.6,41.4,0.0,0.0,0.0
JORD,20170301T001500,43.0698,-76.47006,57.3,57.5,0,55.4,994.1,5.6,11.5,178.2,44.4,42.6,41.4,0.0,0.0,0.0
JORD,20170301T002000,43.0698,-76.47006,57.4,57.4,0,55.5,994.1,5.9,10.8,188.5,44.4,42.6,41.4,0.0,0.0,0.0
JORD,20170301T002500,43.0698,-76.47006,57.3,57.4,0,56.0,994.0,7.2,12.9,187.6,44.4,42.6,41.4,0.0,0.0,0.0
JORD,20170301T003000,43.0698,-76.47006,57.3,57.4,0,56.4,993.9,5.8,12.9,171.7,44.4,42.6,41.4,0.0,0.0,0.0
JORD,20170301T003500,43.0698,-76.47006,57.1,57.3,0,57.0,993.8,3.5,7.5,167.4,44.4,42.6,41.4,0.0,0.0,0.0
JORD,20170301T004000,43.0698,-76.47006,57.2,57.4,0,57.2,993.7,7.4,13.5,175.3,44.4,42.6,41.4,0.0,0.0,0.0
JORD,20170301T004500,43.0698,-76.47006,57.3,57.3,0,57.4,993.5,8.4,15.7,179.7,44.4,42.6,41.4,0.0,0.0,0.0
JORD,20170301T005000,43.0698,-76.47006,57.3,57.4,0,57.3,993.4,9.3,17.2,172.6,44.4,42.6,41.4,0.0,0.0,0.0
JORD,20170301T005500,43.0698,-76.47006,57.1,57.2,0,57.6,993.2,9.3,17.0,170.0,44.4,42.7,41.4,0.0,0.0,0.0
JORD,20170301T010000,43.0698,-76.47006,56.9,57.0,0,58.4,993.1,9.4,20.5,165.8,44.4,42.7,41.4,0.0,0.0,0.0
JORD,20170301T010500,43.0698,-76.47006,56.8,56.9,0,58.6,993.0,9.7,14.7,180.4,44.4,42.7,41.4,0.0,0.0,0.0
JORD,20170301T011000,43.0698,-76.47006,56.7,56.8,0,58.8,992.8,10.0,15.8,174.6,44.4,42.7,41.4,0.0,0.0,0.0
JORD,20170301T011500,43.0698,-76.47006,56.6,56.7,0,59.2,992.7,10.9,21.3,176.7,44.4,42.8,41.4,0.0,0.0,0.0
JORD,20170301T012000,43.0698,-76.47006,56.6,56.7,0,59.7,992.7,10.3,19.7,176.2,44.4,42.8,41.4,0.0,0.0,0.0
JORD,20170301T012500,43.0698,-76.47006,56.5,56.7,0,60.0,992.5,11.6,20.0,170.0,44.4,42.8,41.4,0.0,0.0,0.0
JORD,20170301T013000,43.0698,-76.47006,56.3,56.6,0,60.6,992.2,10.4,17.4,158.3,44.4,42.8,41.4,0.0,0.0,0.0
JORD,20170301T013500,43.0698,-76.47006,56.4,56.6,0,60.9,992.2,10.2,16.5,164.4,44.4,42.8,41.4,0.0,0.0,0.0
JORD,20170301T014000,43.0698,-76.47006,56.4,56.6,0,61.1,992.2,9.7,14.5,168.3,44.4,42.8,41.4,0.0,0.0,0.0
JORD,20170301T014500,43.0698,-76.47006,56.5,56.7,0,61.4,992.2,10.9,18.9,172.3,44.4,42.8,41.4,0.0,0.0,0.0
JORD,20170301T015000,43.0698,-76.47006,56.6,56.7,0,61.3,992.0,11.1,19.5,177.3,44.4,42.8,41.4,0.0,0.0,0.0
JORD,20170301T015500,43.0698,-76.47006,56.6,56.7,0,61.3,991.8,12.0,20.5,182.8,44.4,42.8,41.4,0.0,0.0,0.0
JORD,20170301T020000,43.0698,-76.47006,56.5,56.6,0,61.8,991.6,9.6,19.7,176.0,44.4,42.8,41.4,0.0,0.0,0.0
JORD,20170301T020500,43.0698,-76.47006,56.6,56.7,0,62.1,991.4,12.4,19.4,176.3,44.4,42.8,41.4,0.0,0.0,0.0
JORD,20170301T021000,43.0698,-76.47006,56.6,56.8,0,62.2,991.4,10.7,23.2,172.4,44.4,42.8,41.4,0.0,0.0,0.0
JORD,20170301T021500,43.0698,-76.47006,56.5,56.7,0,62.8,991.2,9.6,21.9,174.7,44.5,42.8,41.4,0.0,0.0,0.0
JORD,20170301T022000,43.0698,-76.47006,56.6,56.7,0,63.0,991.2,12.9,21.8,173.6,44.6,42.8,41.4,0.0,0.0,0.0
JORD,20170301T022500,43.0698,-76.47006,56.6,56.7,0,62.8,991.0,12.1,19.5,182.3,44.6,42.8,41.5,0.0,0.0,0.0
JORD,20170301T023000,43.0698,-76.47006,56.5,56.6,0,63.2,991.0,9.1,13.9,170.1,44.6,42.8,41.5,0.0,0.0,0.0
JORD,20170301T023500,43.0698,-76.47006,56.5,56.5,0,63.6,990.9,10.5,18.4,178.3,44.6,42.8,41.5,0.0,0.0,0.0
JORD,20170301T024000,43.0698,-76.47006,56.5,56.6,0,63.9,990.8,10.2,15.3,181.4,44.6,42.8,41.5,0.0,0.0,0.0
JORD,20170301T024500,43.0698,-76.47006,56.6,56.7,0,64.3,990.8,9.9,14.0,176.5,44.6,42.8,41.5,0.0,0.0,0.0
JORD,20170301T025000,43.0698,-76.47006,56.6,56.7,0,64.7,990.8,9.1,15.4,186.2,44.6,42.8,41.5,0.0,0.0,0.0
JORD,20170301T025500,43.0698,-76.47006,56.7,56.8,0,65.0,990.7,8.8,16.9,179.4,44.6,42.8,41.5,0.0,0.0,0.0
JORD,20170301T030000,43.0698,-76.47006,56.7,56.8,0,65.2,990.4,7.1,13.0,173.1,44.6,42.8,41.5,0.0,0.0,0.0
JORD,20170301T030500,43.0698,-76.47006,56.6,56.7,0,65.6,990.2,7.2,14.2,174.8,44.6,42.8,41.5,0.0,0.0,0.0
JORD,20170301T031000,43.0698,-76.47006,56.5,56.6,0,66.1,989.8,6.9,16.8,150.8,44.6,42.8,41.5,0.0,0.0,0.0
JORD,20170301T031500,43.0698,-76.47006,56.6,56.8,0,66.7,989.7,9.7,16.7,180.7,44.6,42.8,41.5,0.0,0.0,0.0
JORD,20170301T032000,43.0698,-76.47006,56.7,56.9,0,66.7,989.7,8.6,15.7,178.8,44.6,42.8,41.5,0.0,0.0,0.0
JORD,20170301T032500,43.0698,-76.47006,56.9,57.0,0,66.9,989.5,9.4,16.7,175.2,44.6,42.8,41.5,0.0,0.0,0.0
JORD,20170301T033000,43.0698,-76.47006,57.1,57.1,0,66.7,989.4,11.8,23.4,183.3,44.6,42.8,41.5,0.0,0.0,0.0
JORD,20170301T033500,43.0698,-76.47006,57.1,57.1,0,66.9,989.1,10.2,15.5,174.0,44.6,42.9,41.5,0.0,0.0,0.0
JORD,20170301T034000,43.0698,-76.47006,57.2,57.2,0,66.9,989.0,11.5,20.8,183.5,44.6,42.9,41.5,0.0,0.0,0.0
JORD,20170301T034500,43.0698,-76.47006,57.2,57.3,0,67.0,988.7,11.6,17.7,174.3,44.6,42.9,41.5,0.0,0.0,0.0
JORD,20170301T035000,43.0698,-76.47006,57.1,57.2,0,67.3,988.5,10.1,15.9,171.9,44.6,42.9,41.5,0.0,0.0,0.0
JORD,20170301T035500,43.0698,-76.47006,57.0,57.1,0,67.9,988.3,10.6,15.0,170.4,44.6,43.0,41.5,0.0,0.0,0.0
JORD,20170301T040000,43.0698,-76.47006,57.2,57.3,0,67.9,988.2,11.4,19.9,168.6,44.6,43.0,41.5,0.0,0.0,0.0
JORD,20170301T040500,43.0698,-76.47006,57.3,57.3,0,67.8,988.1,9.0,16.1,172.8,44.6,43.0,41.5,0.0,0.0,0.0
JORD,20170301T041000,43.0698,-76.47006,57.2,57.3,0,68.2,988.1,9.0,15.6,168.2,44.6,43.0,41.5,0.0,0.0,0.0
JORD,20170301T041500,43.0698,-76.47006,57.4,57.5,0,68.2,988.3,9.8,17.1,183.6,44.8,43.0,41.5,0.0,0.0,0.0
JORD,20170301T042000,43.0698,-76.47006,57.3,57.4,0,68.1,988.2,6.9,12.6,177.2,44.8,43.0,41.5,0.0,0.0,0.0
JORD,20170301T042500,43.0698,-76.47006,57.4,57.5,0,68.5,988.3,9.7,19.2,168.9,44.8,43.0,41.5,0.0,0.0,0.0
JORD,20170301T043000,43.0698,-76.47006,57.4,57.5,0,68.7,988.2,7.1,14.6,171.9,44.8,43.0,41.5,0.0,0.0,0.0
JORD,20170301T043500,43.0698,-76.47006,57.6,57.7,0,68.9,987.9,10.2,17.2,166.6,44.8,43.0,41.5,0.0,0.0,0.0
JORD,20170301T044000,43.0698,-76.47006,57.7,57.7,0,69.3,987.6,10.0,17.2,169.1,44.8,43.0,41.5,0.0,0.0,0.0
JORD,20170301T044500,43.0698,-76.47006,57.8,57.9,0,69.3,987.4,10.2,19.9,174.2,44.8,43.0,41.5,0.0,0.0,0.0
JORD,20170301T045000,43.0698,-76.47006,57.9,58.0,0,69.3,987.2,10.1,16.9,171.6,44.8,43.0,41.5,0.0,0.0,0.0
JORD,20170301T045500,43.0698,-76.47006,57.9,58.0,0,69.7,987.0,10.9,19.4,175.0,44.8,43.0,41.5,0.0,0.0,0.0
JORD,20170301T050000,43.0698,-76.47006,58.0,58.1,0,69.7,987.1,12.1,20.2,170.9,44.8,43.0,41.5,0.0,0.0,0.0
JORD,20170301T050500,43.0698,-76.47006,58.1,58.2,0,69.5,987.4,13.3,20.4,186.0,44.8,43.0,41.5,0.0,0.0,0.0
JORD,20170301T051000,43.0698,-76.47006,58.1,58.1,0,69.7,987.6,10.5,18.8,182.3,44.8,43.0,41.5,0.0,0.0,0.0
JORD,20170301T051500,43.0698,-76.47006,57.5,57.7,0,72.4,987.4,11.0,18.4,175.5,44.8,43.0,41.5,0.0,0.0,0.0
JORD,20170301T052000,43.0698,-76.47006,57.2,57.4,0,73.6,986.9,11.4,18.3,164.5,44.8,43.0,41.5,0.0,0.0,0.0
JORD,20170301T052500,43.0698,-76.47006,57.1,57.3,0,73.6,986.4,10.2,16.4,163.1,45.0,43.0,41.5,0.0,0.0,0.0
JORD,20170301T053000,43.0698,-76.47006,57.2,57.3,0,73.3,986.2,8.7,15.6,167.5,45.0,43.0,41.6,0.0,0.0,0.0
