station,datetime,temp_2m [degF],temp_9m [degF],rh [%],avg_wind_speed [mph],max_wind_speed [mph],wind_direction [degree],solar_radiation [W/m^2],station_pressure [mbar],precip_5min [inch],precip_est [inch],precip_edt [inch],soil_temp_5cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF]
SBRI,20160401T000000,65.8,66.1,50,10.3,18.3,193,0,959.51,0.0,0.091,0.091,,,
SBRI,20160401T000500,65.7,66.0,51,12.4,23.9,187,0,959.52,0.0,0.091,0.091,,,
SBRI,20160401T001000,65.6,65.9,51,14.4,21.6,192,0,959.52,0.0,0.091,0.091,,,
SBRI,20160401T001500,65.3,65.7,52,16.3,28.5,188,0,959.5,0.0,0.091,0.091,,,
SBRI,20160401T002000,65.2,65.5,53,14.6,25.9,189,0,959.56,0.0,0.091,0.091,,,
SBRI,20160401T002500,65.0,65.2,54,13.2,22.7,183,0,959.53,0.0,0.091,0.091,,,
SBRI,20160401T003000,64.9,65.1,54,11.8,22.4,190,0,959.56,0.0,0.091,0.091,,,
SBRI,20160401T003500,64.8,65.1,54,12.8,19.3,185,0,959.64,0.0,0.091,0.091,,,
SBRI,20160401T004000,64.7,64.9,54,12.1,20.0,190,0,959.68,0.0,0.091,0.091,,,
SBRI,20160401T004500,64.6,64.9,55,11.7,18.3,182,0,959.64,0.0,0.091,0.091,,,
SBRI,20160401T005000,64.5,64.8,55,13.7,23.5,181,0,959.68,0.0,0.091,0.091,,,
SBRI,20160401T005500,64.4,64.7,56,14.0,21.2,184,0,959.44,0.0,0.091,0.091,,,
SBRI,20160401T010000,64.4,64.6,56,13.6,20.3,189,0,959.37,0.0,0.091,0.091,,,
SBRI,20160401T010500,64.3,64.6,57,13.4,22.1,184,0,959.33,0.0,0.091,0.091,,,
SBRI,20160401T011000,64.2,64.4,57,10.7,18.6,186,0,959.28,0.0,0.091,0.091,,,
SBRI,20160401T011500,64.2,64.5,57,12.7,21.3,181,0,959.28,0.0,0.091,0.091,,,
SBRI,20160401T012000,64.3,64.5,57,12.5,21.0,184,0,959.22,0.0,0.091,0.091,,,
SBRI,20160401T012500,64.0,64.4,57,10.9,16.7,177,0,959.15,0.0,0.091,0.091,,,
SBRI,20160401T013000,64.1,64.3,57,10.4,20.2,187,0,959.09,0.0,0.091,0.091,,,
SBRI,20160401T013500,64.2,64.5,57,13.1,21.2,183,0,959.0,0.0,0.091,0.091,,,
SBRI,20160401T014000,64.3,64.5,57,11.9,22.6,196,0,959.06,0.0,0.091,0.091,,,
SBRI,20160401T014500,64.3,64.6,57,13.2,19.4,191,0,959.1,0.0,0.091,0.091,,,
SBRI,20160401T015000,64.4,64.6,57,11.6,21.3,190,0,959.13,0.0,0.091,0.091,,,
SBRI,20160401T015500,64.2,64.4,57,9.1,17.0,191,0,959.14,0.0,0.091,0.091,,,
SBRI,20160401T020000,64.2,64.5,57,11.3,17.6,185,0,959.03,0.0,0.091,0.091,,,
SBRI,20160401T020500,64.4,64.7,57,11.2,22.4,190,0,958.97,0.0,0.091,0.091,,,
SBRI,20160401T021000,64.3,64.6,57,9.4,18.0,190,0,958.87,0.0,0.091,0.091,,,
SBRI,20160401T021500,64.1,64.5,57,9.0,14.9,184,0,958.75,0.0,0.091,0.091,,,
SBRI,20160401T022000,63.8,64.3,58,9.7,17.5,176,0,958.62,0.0,0.091,0.091,,,
SBRI,20160401T022500,63.6,64.1,58,9.2,16.1,177,0,958.59,0.0,0.091,0.091,,,
SBRI,20160401T023000,63.8,64.2,58,9.6,16.4,186,0,958.68,0.0,0.091,0.091,,,
SBRI,20160401T023500,64.4,64.6,57,12.6,21.0,185,0,958.65,0.0,0.091,0.091,,,
SBRI,20160401T024000,63.9,64.2,57,9.2,16.4,179,0,958.53,0.0,0.091,0.091,,,
SBRI,20160401T024500,64.0,64.4,58,11.6,20.3,183,0,958.39,0.0,0.091,0.091,,,
SBRI,20160401T025000,64.1,64.5,57,11.8,19.0,183,0,958.22,0.0,0.091,0.091,,,
SBRI,20160401T025500,64.1,64.5,57,9.4,14.2,180,0,958.12,0.0,0.091,0.091,,,
SBRI,20160401T030000,64.2,64.6,57,10.9,17.5,187,0,958.13,0.0,0.091,0.091,,,
SBRI,20160401T030500,64.4,64.7,57,11.1,17.1,185,0,958.12,0.0,0.091,0.091,,,
SBRI,20160401T031000,64.4,64.7,56,8.8,16.1,188,0,958.08,0.0,0.091,0.091,,,
SBRI,20160401T031500,64.4,64.7,57,11.0,18.2,189,0,958.1,0.0,0.091,0.091,,,
SBRI,20160401T032000,64.6,65.0,56,12.2,20.2,184,0,957.95,0.0,0.091,0.091,,,
SBRI,20160401T032500,64.3,64.8,57,10.5,18.0,184,0,957.73,0.0,0.091,0.091,,,
SBRI,20160401T033000,64.8,65.1,56,11.4,23.4,192,0,957.8,0.0,0.091,0.091,,,
SBRI,20160401T033500,64.9,65.2,55,11.4,18.0,193,0,957.76,0.0,0.091,0.091,,,
SBRI,20160401T034000,64.9,65.2,56,13.6,22.7,184,0,957.67,0.0,0.091,0.091,,,
SBRI,20160401T034500,64.9,65.2,56,13.2,29.8,194,0,957.57,0.0,0.091,0.091,,,
SBRI,20160401T035000,65.2,65.4,55,13.9,20.8,192,0,957.54,0.0,0.091,0.091,,,
SBRI,20160401T035500,65.0,65.3,55,11.1,20.0,187,0,957.52,0.0,0.091,0.091,,,
SBRI,20160401T040000,65.1,65.4,55,10.7,18.9,195,0,957.47,0.0,0.091,0.091,,,
SBRI,20160401T040500,64.7,65.1,56,10.5,18.4,189,0,957.45,0.0,0.091,0.0,,,
SBRI,20160401T041000,64.9,65.3,56,10.1,20.2,186,0,957.41,0.0,0.091,0.0,,,
SBRI,20160401T041500,64.7,65.0,56,9.1,16.3,188,0,957.38,0.0,0.091,0.0,,,
SBRI,20160401T042000,64.8,65.1,56,12.5,22.0,200,0,957.67,0.0,0.091,0.0,,,
SBRI,20160401T042500,65.1,65.3,56,10.8,16.5,197,0,957.73,0.0,0.091,0.0,,,
SBRI,20160401T043000,65.1,65.3,56,12.5,23.0,187,0,957.57,0.0,0.091,0.0,,,
SBRI,20160401T043500,65.1,65.3,56,11.4,19.9,187,0,957.54,0.0,0.091,0.0,,,
SBRI,20160401T044000,65.0,65.2,56,10.6,18.6,189,0,957.62,0.0,0.091,0.0,,,
SBRI,20160401T044500,64.9,65.2,56,9.7,18.0,190,0,957.69,0.0,0.091,0.0,,,
SBRI,20160401T045000,65.1,65.3,56,10.9,19.1,193,0,957.71,0.0,0.091,0.0,,,
SBRI,20160401T045500,64.5,64.8,57,7.1,14.2,183,0,957.68,0.0,0.091,0.0,,,
SBRI,20160401T050000,64.3,64.7,57,7.6,13.4,180,0,957.67,0.0,0.091,0.0,,,
SBRI,20160401T050500,64.2,64.6,58,7.6,12.8,183,0,957.62,0.0,0.0,0.0,,,
SBRI,20160401T051000,64.1,64.5,58,8.1,12.2,182,0,957.54,0.0,0.0,0.0,,,
SBRI,20160401T051500,64.1,64.5,58,8.1,12.6,188,0,957.56,0.0,0.0,0.0,,,
SBRI,20160401T052000,64.1,64.5,58,6.0,9.2,199,0,957.63,0.0,0.0,0.0,,,
SBRI,20160401T052500,64.1,64.5,58,7.4,10.7,186,0,957.67,0.0,0.0,0.0,,,
SBRI,20160401T053000,64.2,64.6,58,9.4,17.0,193,0,957.73,0.0,0.0,0.0,,,
SBRI,20160401T053500,64.0,64.5,57,6.0,10.7,187,0,957.69,0.0,0.0,0.0,,,
SBRI,20160401T054000,63.8,64.3,59,6.9,14.5,193,0,957.76,0.0,0.0,0.0,,,
SBRI,20160401T054500,64.4,64.7,57,7.4,13.1,195,0,957.78,0.0,0.0,0.0,,,
SBRI,20160401T055000,64.7,65.0,56,6.6,12.6,208,0,957.8,0.0,0.0,0.0,,,
SBRI,20160401T055500,65.0,65.3,55,8.7,13.4,200,0,957.76,0.0,0.0,0.0,,,
SBRI,20160401T060000,64.7,65.1,56,7.3,12.3,191,0,957.84,0.0,0.0,0.0,,,
SBRI,20160401T060500,64.4,64.9,56,7.9,16.6,190,0,957.82,0.0,0.0,0.0,,,
SBRI,20160401T061000,64.4,64.9,56,6.8,14.1,188,0,957.62,0.0,0.0,0.0,,,
