station,datetime,temp_2m [degF],temp_9m [degF],rh [%],avg_wind_speed [mph],max_wind_speed [mph],wind_direction [degree],solar_radiation [W/m^2],station_pressure [mbar],precip_5min [inch],precip_est [inch],precip_edt [inch],soil_temp_5cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF]
SPRA,20160401T000000,64.9,65.6,53,13.8,19.1,192,0,980.38,,,,50.5,43.8,41.7
SPRA,20160401T000500,64.7,65.4,53,8.7,13.2,179,0,980.33,,,,50.5,43.8,41.7
SPRA,20160401T001000,64.8,65.4,54,10.0,14.2,184,0,980.32,,,,50.5,43.9,41.8
SPRA,20160401T001500,64.3,65.1,55,8.1,12.2,184,0,980.26,,,,50.5,43.9,41.8
SPRA,20160401T002000,64.3,65.1,55,10.1,15.5,187,0,980.2,,,,50.5,43.9,41.8
SPRA,20160401T002500,64.4,65.2,55,10.9,17.4,191,0,980.23,,,,50.5,43.9,41.8
SPRA,20160401T003000,64.2,65.1,55,9.3,15.9,188,0,980.26,,,,50.5,43.9,41.8
SPRA,20160401T003500,64.5,65.3,55,11.2,16.7,195,0,980.35,,,,50.5,43.9,41.8
SPRA,20160401T004000,64.2,65.0,55,7.6,11.9,194,0,980.49,,,,50.5,43.9,41.8
SPRA,20160401T004500,64.4,65.2,55,9.7,19.7,205,0,980.48,,,,50.4,43.9,41.8
SPRA,20160401T005000,64.5,65.3,55,11.1,15.6,196,0,980.46,,,,50.4,43.9,41.9
SPRA,20160401T005500,64.5,65.2,56,10.6,15.5,197,0,980.51,,,,50.4,43.9,41.9
SPRA,20160401T010000,64.6,65.4,56,13.8,25.7,199,0,980.53,,,,50.4,43.9,41.8
SPRA,20160401T010500,65.1,65.8,55,14.5,21.2,199,0,980.53,,,,50.3,44.0,41.9
SPRA,20160401T011000,65.1,65.7,55,14.8,22.1,195,0,980.46,,,,50.3,44.0,41.9
SPRA,20160401T011500,64.8,65.5,56,12.1,17.7,196,0,980.36,,,,50.3,44.0,41.9
SPRA,20160401T012000,64.6,65.4,56,13.1,19.1,195,0,980.27,,,,50.3,44.1,41.9
SPRA,20160401T012500,65.0,65.6,56,15.3,20.4,195,0,980.21,,,,50.3,44.1,41.9
SPRA,20160401T013000,65.4,66.0,55,17.5,24.5,194,0,980.2,,,,50.3,44.1,41.9
SPRA,20160401T013500,65.2,65.8,55,13.3,18.6,201,0,980.2,,,,50.3,44.1,41.9
