station,datetime,temp_2m [degF],temp_9m [degF],rh [%],avg_wind_speed [mph],max_wind_speed [mph],wind_direction [degree],solar_radiation [W/m^2],station_pressure [mbar],precip_5min [inch],precip_est [inch],precip_edt [inch],soil_temp_5cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF]
DUAN,20160722T172500,,,,,,,,,,,,,,
DUAN,20160722T173000,83.4,82.4,56,7.1,12.3,270,585,962.79,,,,82.9,78.6,83.4
DUAN,20160722T173500,83.6,82.6,56,6.3,12.7,280,938,962.79,,,,83.1,79.4,82.9
DUAN,20160722T174000,84.5,83.2,55,5.2,11.1,268,815,962.78,,,,83.4,79.6,82.4
DUAN,20160722T174500,84.0,83.0,55,6.2,15.4,267,703,962.73,,,,83.5,79.7,81.9
DUAN,20160722T175000,84.4,83.4,54,8.1,18.1,272,783,962.77,,,,83.2,79.7,81.2
DUAN,20160722T175500,84.4,83.1,55,8.1,16.5,269,1048,962.77,,,,83.2,79.6,80.7
DUAN,20160722T180000,85.2,83.7,55,6.5,11.9,279,820,962.72,,,,83.2,79.5,80.2
DUAN,20160722T180500,84.1,83.0,56,6.3,11.6,270,582,962.73,,,,83.1,79.4,79.9
DUAN,20160722T181000,83.9,82.9,57,4.9,9.1,272,439,962.69,,,,82.9,79.3,79.5
DUAN,20160722T181500,83.0,82.3,58,5.8,13.4,269,379,962.73,,,,82.9,79.2,79.2
DUAN,20160722T182000,83.2,82.5,58,6.5,12.8,265,562,962.7,,,,82.9,79.1,78.8
DUAN,20160722T182500,82.9,82.2,59,4.0,7.9,297,229,962.68,,,,82.9,78.9,78.4
DUAN,20160722T183000,82.1,81.6,61,5.0,9.5,293,375,962.66,,,,82.9,78.7,78.1
DUAN,20160722T183500,82.4,81.8,62,3.8,6.8,303,249,962.56,,,,82.9,78.6,78.0
DUAN,20160722T184000,83.5,82.5,63,3.5,7.9,299,884,962.51,,,,82.9,78.5,77.6
DUAN,20160722T184500,85.2,83.5,60,4.9,9.1,314,979,962.37,,,,82.9,78.4,77.4
DUAN,20160722T185000,85.4,83.9,56,7.8,17.0,272,910,962.28,,,,82.8,78.2,77.2
DUAN,20160722T185500,85.1,83.8,55,7.9,15.7,263,838,962.21,,,,82.9,78.1,77.1
