station,datetime,lat [degrees],lon [degrees],temp_2m [degF],temp_9m [degF],solar_insolation [W/m^2],rh [%],pressure [mbar],avg_wind_speed [mph],max_wind_speed [mph],wind_direction [degree],soil_temp_5cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],precip_5min [inch],precip_est [inch],precip_edt [inch]
JORD,20161001T000000,43.0698,-76.47006,52.1,52.0,0,96.1,1010.9,4.3,6.6,70.8,62.6,63.9,63.9,0.0,0.03,0.03
JORD,20161001T000500,43.0698,-76.47006,52.2,52.1,0,96.0,1010.9,3.1,6.1,66.8,62.6,63.9,63.9,0.0,0.03,0.0
JORD,20161001T001000,43.0698,-76.47006,52.2,52.1,0,95.9,1010.8,4.6,6.6,72.5,62.6,63.9,63.9,0.0,0.03,0.0
JORD,20161001T001500,43.0698,-76.47006,52.2,52.1,0,95.9,1010.7,4.3,8.9,72.4,62.6,63.9,63.9,0.0,0.03,0.0
JORD,20161001T002000,43.0698,-76.47006,52.2,52.1,0,95.7,1010.6,5.1,8.8,72.7,62.6,63.9,63.9,0.0,0.03,0.0
JORD,20161001T002500,43.0698,-76.47006,52.2,52.1,0,95.2,1010.6,5.0,8.0,75.1,62.6,63.9,63.9,0.0,0.03,0.0
JORD,20161001T003000,43.0698,-76.47006,52.3,52.2,0,94.6,1010.7,5.1,8.5,77.9,62.6,63.9,63.9,0.0,0.03,0.0
JORD,20161001T003500,43.0698,-76.47006,52.3,52.2,0,94.0,1010.7,5.2,7.7,77.5,62.6,63.9,63.9,0.0,0.03,0.0
JORD,20161001T004000,43.0698,-76.47006,52.3,52.2,0,93.9,1010.6,5.4,9.8,69.7,62.6,63.9,63.9,0.0,0.03,0.0
JORD,20161001T004500,43.0698,-76.47006,52.3,52.3,0,93.6,1010.6,5.7,9.4,69.7,62.6,63.9,63.9,0.0,0.03,0.0
JORD,20161001T005000,43.0698,-76.47006,52.3,52.2,0,93.6,1010.4,6.1,9.3,69.6,62.6,63.9,63.9,0.0,0.03,0.0
JORD,20161001T005500,43.0698,-76.47006,52.2,52.2,0,93.7,1010.4,5.1,9.1,74.5,62.6,63.9,63.9,0.0,0.03,0.0
JORD,20161001T010000,43.0698,-76.47006,52.3,52.2,0,93.5,1010.4,5.4,9.4,70.7,62.6,63.9,63.9,0.0,0.03,0.0
JORD,20161001T010500,43.0698,-76.47006,52.3,52.2,0,93.1,1010.5,6.5,9.4,67.0,62.6,63.9,63.9,0.0,0.0,0.0
JORD,20161001T011000,43.0698,-76.47006,52.4,52.3,0,92.8,1010.5,5.1,7.4,76.3,62.5,63.9,63.9,0.0,0.0,0.0
JORD,20161001T011500,43.0698,-76.47006,52.3,52.2,0,93.1,1010.4,4.8,6.9,73.8,62.4,63.9,63.9,0.0,0.0,0.0
JORD,20161001T012000,43.0698,-76.47006,52.3,52.2,0,93.0,1010.3,6.5,9.6,77.3,62.3,63.9,63.9,0.0,0.0,0.0
JORD,20161001T012500,43.0698,-76.47006,52.3,52.2,0,93.0,1010.3,5.9,9.2,73.9,62.3,63.9,63.9,0.0,0.0,0.0
JORD,20161001T013000,43.0698,-76.47006,52.3,52.2,0,92.8,1010.3,7.2,10.7,74.8,62.3,63.9,63.9,0.0,0.0,0.0
JORD,20161001T013500,43.0698,-76.47006,52.4,52.3,0,92.7,1010.3,6.6,10.0,74.1,62.3,63.9,63.9,0.0,0.0,0.0
JORD,20161001T014000,43.0698,-76.47006,52.3,52.3,0,92.7,1010.2,6.0,10.2,75.3,62.3,63.9,63.9,0.0,0.0,0.0
JORD,20161001T014500,43.0698,-76.47006,52.3,52.3,0,92.6,1010.3,5.8,10.4,76.7,62.2,63.9,63.9,0.0,0.0,0.0
JORD,20161001T015000,43.0698,-76.47006,52.3,52.3,0,92.5,1010.3,6.0,8.8,79.3,62.2,63.9,63.9,0.0,0.0,0.0
JORD,20161001T015500,43.0698,-76.47006,52.4,52.3,0,92.3,1010.3,6.7,10.1,77.5,62.2,63.9,63.9,0.0,0.0,0.0
JORD,20161001T020000,43.0698,-76.47006,52.3,52.3,0,92.4,1010.2,5.5,7.7,77.8,62.2,63.9,63.9,0.0,0.0,0.0
JORD,20161001T020500,43.0698,-76.47006,52.3,52.3,0,92.7,1010.2,5.3,7.7,85.1,62.2,63.9,63.9,0.0,0.0,0.0
JORD,20161001T021000,43.0698,-76.47006,52.4,52.3,0,92.6,1010.2,5.4,8.9,80.1,62.2,63.9,63.9,0.0,0.0,0.0
JORD,20161001T021500,43.0698,-76.47006,52.3,52.3,0,92.7,1010.2,4.7,6.8,78.9,62.2,63.9,63.9,0.0,0.0,0.0
JORD,20161001T022000,43.0698,-76.47006,52.4,52.3,0,93.0,1010.2,4.7,8.3,79.2,62.2,63.8,63.9,0.0,0.0,0.0
JORD,20161001T022500,43.0698,-76.47006,52.4,52.3,0,92.6,1010.2,5.7,8.0,82.7,62.2,63.9,63.9,0.0,0.0,0.0
JORD,20161001T023000,43.0698,-76.47006,52.4,52.3,0,92.7,1010.0,5.0,7.3,79.5,62.2,63.8,63.9,0.0,0.0,0.0
JORD,20161001T023500,43.0698,-76.47006,52.3,52.2,0,92.7,1010.0,4.9,7.2,82.9,62.2,63.8,63.9,0.0,0.0,0.0
JORD,20161001T024000,43.0698,-76.47006,52.3,52.2,0,92.8,1010.0,5.3,10.4,77.7,62.2,63.9,63.9,0.0,0.0,0.0
JORD,20161001T024500,43.0698,-76.47006,52.3,52.2,0,92.5,1010.0,4.2,6.4,72.9,62.2,63.9,63.9,0.0,0.0,0.0
JORD,20161001T025000,43.0698,-76.47006,52.3,52.2,0,92.7,1009.9,4.8,7.8,82.4,62.2,63.9,63.9,0.0,0.0,0.0
JORD,20161001T025500,43.0698,-76.47006,52.3,52.2,0,92.7,1009.8,4.9,9.6,77.4,62.2,63.9,63.9,0.0,0.0,0.0
JORD,20161001T030000,43.0698,-76.47006,52.2,52.1,0,92.6,1009.8,5.3,7.5,77.4,62.2,63.9,63.9,0.0,0.0,0.0
JORD,20161001T030500,43.0698,-76.47006,52.2,52.1,0,92.2,1009.7,6.1,9.4,75.6,62.2,63.8,63.9,0.0,0.0,0.0
