station,datetime,lat [degrees],lon [degrees],temp_2m [degF],temp_9m [degF],solar_insolation [W/m^2],rh [%],pressure [mbar],avg_wind_speed [mph],max_wind_speed [mph],wind_direction [degree],soil_temp_5cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],precip_5min [inch],precip_est [inch],precip_edt [inch]
SPRA,20161001T000000,42.86976,-74.50998,50.3,50.3,0,93.2,1003.5,8.3,12.9,76.0,56.8,57.9,59.0,0.0,0.28,0.28
SPRA,20161001T000500,42.86976,-74.50998,50.1,50.1,0,93.6,1003.5,6.3,9.4,76.1,56.8,57.9,59.0,0.0,0.28,0.0
SPRA,20161001T001000,42.86976,-74.50998,50.0,50.0,0,93.9,1003.5,6.6,11.5,88.3,56.8,57.9,59.0,0.0,0.28,0.0
SPRA,20161001T001500,42.86976,-74.50998,49.9,49.9,0,94.2,1003.4,8.0,14.2,80.2,56.8,57.9,59.0,0.0,0.28,0.0
SPRA,20161001T002000,42.86976,-74.50998,49.8,49.8,0,93.5,1003.4,9.5,14.3,75.3,56.8,57.8,59.0,0.0,0.28,0.0
SPRA,20161001T002500,42.86976,-74.50998,49.6,49.5,0,93.1,1003.4,9.9,16.6,66.4,56.8,57.9,59.0,0.0,0.28,0.0
SPRA,20161001T003000,42.86976,-74.50998,49.2,49.2,0,93.1,1003.4,11.1,15.3,67.6,56.8,57.9,59.0,0.0,0.28,0.0
SPRA,20161001T003500,42.86976,-74.50998,49.0,49.0,0,92.5,1003.5,8.4,12.1,76.0,56.8,57.9,59.0,0.0,0.28,0.0
SPRA,20161001T004000,42.86976,-74.50998,48.8,48.8,0,92.5,1003.5,7.6,12.7,76.2,56.8,57.9,59.0,0.0,0.28,0.0
SPRA,20161001T004500,42.86976,-74.50998,48.6,48.6,0,92.1,1003.4,7.7,12.3,79.8,56.7,57.9,59.0,0.0,0.28,0.0
SPRA,20161001T005000,42.86976,-74.50998,48.4,48.4,0,92.5,1003.5,6.2,8.8,85.1,56.7,57.9,59.0,0.0,0.28,0.0
SPRA,20161001T005500,42.86976,-74.50998,48.3,48.3,0,92.6,1003.6,6.8,10.3,84.2,56.7,57.9,59.0,0.0,0.28,0.0
SPRA,20161001T010000,42.86976,-74.50998,48.3,48.2,0,92.2,1003.5,6.9,12.3,78.4,56.7,57.9,59.0,0.0,0.28,0.0
SPRA,20161001T010500,42.86976,-74.50998,48.1,48.1,0,92.5,1003.5,4.6,8.5,92.1,56.7,57.9,59.0,0.0,0.0,0.0
SPRA,20161001T011000,42.86976,-74.50998,48.1,48.1,0,92.5,1003.5,5.2,9.1,91.8,56.7,57.9,59.0,0.0,0.0,0.0
SPRA,20161001T011500,42.86976,-74.50998,48.1,48.1,0,92.4,1003.5,4.7,10.4,95.2,56.6,57.9,59.0,0.0,0.0,0.0
SPRA,20161001T012000,42.86976,-74.50998,48.2,48.1,0,92.8,1003.5,3.1,5.8,107.8,56.6,57.9,59.0,0.0,0.0,0.0
SPRA,20161001T012500,42.86976,-74.50998,48.2,48.2,0,92.6,1003.5,4.3,6.7,99.7,56.6,57.8,59.0,0.0,0.0,0.0
SPRA,20161001T013000,42.86976,-74.50998,48.2,48.2,0,92.4,1003.5,3.9,7.0,101.8,56.6,57.9,59.0,0.0,0.0,0.0
SPRA,20161001T013500,42.86976,-74.50998,48.3,48.3,0,92.5,1003.5,4.0,8.7,98.9,56.6,57.9,59.0,0.0,0.0,0.0
SPRA,20161001T014000,42.86976,-74.50998,48.3,48.3,0,92.0,1003.4,4.6,8.6,86.5,56.5,57.9,59.0,0.0,0.0,0.0
SPRA,20161001T014500,42.86976,-74.50998,48.4,48.4,0,91.8,1003.4,4.7,7.3,93.7,56.4,57.9,59.0,0.0,0.0,0.0
SPRA,20161001T015000,42.86976,-74.50998,48.4,48.4,0,92.1,1003.4,5.3,7.9,90.4,56.4,57.9,59.0,0.0,0.0,0.0
SPRA,20161001T015500,42.86976,-74.50998,48.4,48.4,0,91.8,1003.3,5.2,7.4,96.0,56.4,57.9,59.0,0.0,0.0,0.0
SPRA,20161001T020000,42.86976,-74.50998,48.4,48.4,0,92.5,1003.2,4.2,7.2,95.5,56.3,57.9,59.0,0.0,0.0,0.0
SPRA,20161001T020500,42.86976,-74.50998,48.4,48.4,0,92.5,1003.2,3.8,8.3,95.5,56.3,57.9,59.0,0.0,0.0,0.0
SPRA,20161001T021000,42.86976,-74.50998,48.5,48.4,0,92.3,1003.2,3.8,7.3,98.4,56.3,57.9,59.0,0.0,0.0,0.0
SPRA,20161001T021500,42.86976,-74.50998,48.5,48.5,0,92.3,1003.2,4.1,7.1,94.2,56.3,57.9,59.0,0.0,0.0,0.0
SPRA,20161001T022000,42.86976,-74.50998,48.5,48.5,0,92.1,1003.1,4.5,7.6,103.8,56.3,57.9,59.0,0.0,0.0,0.0
SPRA,20161001T022500,42.86976,-74.50998,48.5,48.5,0,91.9,1003.1,3.8,6.4,111.2,56.3,57.8,59.0,0.0,0.0,0.0
SPRA,20161001T023000,42.86976,-74.50998,48.5,48.5,0,91.9,1003.1,4.1,7.8,105.9,56.3,57.8,59.0,0.0,0.0,0.0
SPRA,20161001T023500,42.86976,-74.50998,48.5,48.4,0,91.9,1003.1,4.1,7.7,106.6,56.3,57.8,59.0,0.0,0.0,0.0
SPRA,20161001T024000,42.86976,-74.50998,48.4,48.4,0,91.7,1003.1,3.2,6.4,104.2,56.3,57.8,59.0,0.0,0.0,0.0
