station,datetime,lat [degrees],lon [degrees],temp_2m [degF],temp_9m [degF],solar_insolation [W/m^2],rh [%],pressure [mbar],avg_wind_speed [mph],max_wind_speed [mph],wind_direction [degree],soil_temp_5cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],precip_5min [inch],precip_est [inch],precip_edt [inch]
COLD,20161001T000000,43.26127,-74.97878,,,,,,,,,,,,,,
COLD,20161001T000500,43.26127,-74.97878,,,,,,,,,,,,,,
COLD,20161001T001000,43.26127,-74.97878,,,,,,,,,,,,,,
COLD,20161001T001500,43.26127,-74.97878,,,,,,,,,,,,,,
COLD,20161001T002000,43.26127,-74.97878,,,,,,,,,,,,,,
COLD,20161001T002500,43.26127,-74.97878,,,,,,,,,,,,,,
COLD,20161001T003000,43.26127,-74.97878,,,,,,,,,,,,,,
COLD,20161001T003500,43.26127,-74.97878,,,,,,,,,,,,,,
COLD,20161001T004000,43.26127,-74.97878,,,,,,,,,,,,,,
COLD,20161001T004500,43.26127,-74.97878,,,,,,,,,,,,,,
COLD,20161001T005000,43.26127,-74.97878,,,,,,,,,,,,,,
COLD,20161001T005500,43.26127,-74.97878,,,,,,,,,,,,,,
COLD,20161001T010000,43.26127,-74.97878,,,,,,,,,,,,,,
COLD,20161001T010500,43.26127,-74.97878,,,,,,,,,,,,,,
COLD,20161001T011000,43.26127,-74.97878,,,,,,,,,,,,,,
COLD,20161001T011500,43.26127,-74.97878,,,,,,,,,,,,,,
COLD,20161001T012000,43.26127,-74.97878,,,,,,,,,,,,,,
COLD,20161001T012500,43.26127,-74.97878,,,,,,,,,,,,,,
COLD,20161001T013000,43.26127,-74.97878,,,,,,,,,,,,,,
COLD,20161001T013500,43.26127,-74.97878,,,,,,,,,,,,,,
COLD,20161001T014000,43.26127,-74.97878,,,,,,,,,,,,,,
COLD,20161001T014500,43.26127,-74.97878,,,,,,,,,,,,,,
COLD,20161001T015000,43.26127,-74.97878,,,,,,,,,,,,,,
COLD,20161001T015500,43.26127,-74.97878,,,,,,,,,,,,,,
COLD,20161001T020000,43.26127,-74.97878,,,,,,,,,,,,,,
COLD,20161001T020500,43.26127,-74.97878,,,,,,,,,,,,,,
COLD,20161001T021000,43.26127,-74.97878,,,,,,,,,,,,,,
COLD,20161001T021500,43.26127,-74.97878,,,,,,,,,,,,,,
COLD,20161001T022000,43.26127,-74.97878,,,,,,,,,,,,,,
COLD,20161001T022500,43.26127,-74.97878,,,,,,,,,,,,,,
COLD,20161001T023000,43.26127,-74.97878,,,,,,,,,,,,,,
COLD,20161001T023500,43.26127,-74.97878,,,,,,,,,,,,,,
COLD,20161001T024000,43.26127,-74.97878,,,,,,,,,,,,,,
COLD,20161001T024500,43.26127,-74.97878,,,,,,,,,,,,,,
COLD,20161001T025000,43.26127,-74.97878,,,,,,,,,,,,,,
COLD,20161001T025500,43.26127,-74.97878,,,,,,,,,,,,,,
COLD,20161001T030000,43.26127,-74.97878,,,,,,,,,,,,,,
COLD,20161001T030500,43.26127,-74.97878,,,,,,,,,,,,,,
COLD,20161001T031000,43.26127,-74.97878,,,,,,,,,,,,,,
COLD,20161001T031500,43.26127,-74.97878,,,,,,,,,,,,,,
COLD,20161001T032000,43.26127,-74.97878,,,,,,,,,,,,,,
COLD,20161001T032500,43.26127,-74.97878,,,,,,,,,,,,,,
COLD,20161001T033000,43.26127,-74.97878,,,,,,,,,,,,,,
COLD,20161001T033500,43.26127,-74.97878,,,,,,,,,,,,,,
COLD,20161001T034000,43.26127,-74.97878,,,,,,,,,,,,,,
COLD,20161001T034500,43.26127,-74.97878,,,,,,,,,,,,,,
COLD,20161001T035000,43.26127,-74.97878,,,,,,,,,,,,,,
COLD,20161001T035500,43.26127,-74.97878,,,,,,,,,,,,,,
