station,datetime,temp_2m [degF],temp_9m [degF],rh [%],avg_wind_speed [mph],max_wind_speed [mph],wind_direction [degree],solar_radiation [W/m^2],station_pressure [mbar],precip_5min [inch],precip_est [inch],precip_edt [inch],soil_temp_5cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF]
HERK,20160901T000000,,,89,3.0,3.6,316,0,985.94,,,,72.5,70.7,70.2
HERK,20160901T000500,,,90,3.3,3.9,312,0,986.01,,,,72.5,70.7,70.2
HERK,20160901T001000,,,90,3.1,3.7,304,0,986.1,,,,72.4,70.7,70.2
HERK,20160901T001500,,,91,2.8,3.0,298,0,986.15,,,,72.4,70.7,70.2
HERK,20160901T002000,,,91,2.8,3.1,297,0,986.2,,,,72.2,70.7,70.2
HERK,20160901T002500,,,92,2.7,3.0,307,0,986.21,,,,72.2,70.7,70.2
HERK,20160901T003000,,,92,3.2,3.7,300,0,986.24,,,,72.0,70.7,70.2
HERK,20160901T003500,,,92,3.4,3.9,300,0,986.27,,,,72.0,70.7,70.2
HERK,20160901T004000,,,93,3.3,3.9,298,0,986.26,,,,71.8,70.7,70.2
HERK,20160901T004500,,,94,3.7,4.3,295,0,986.25,,,,71.7,70.7,70.2
HERK,20160901T005000,,,93,3.5,4.8,287,0,986.26,,,,71.6,70.7,70.2
HERK,20160901T005500,,,94,4.5,5.0,295,0,986.33,,,,71.6,70.7,70.2
HERK,20160901T010000,,,94,3.6,4.4,296,0,986.33,,,,71.6,70.7,70.2
HERK,20160901T010500,,,94,3.4,3.8,304,0,986.35,,,,71.5,70.7,70.2
HERK,20160901T011000,,,95,3.6,4.4,309,0,986.36,,,,71.4,70.7,70.2
HERK,20160901T011500,,,95,4.4,4.7,308,0,986.44,,,,71.4,70.8,70.2
HERK,20160901T012000,,,96,4.1,4.7,309,0,986.44,,,,71.3,70.7,70.2
HERK,20160901T012500,,,95,4.2,4.5,310,0,986.45,,,,71.3,70.7,70.2
HERK,20160901T013000,,,94,4.1,4.5,300,0,986.56,,,,71.3,70.7,70.2
HERK,20160901T013500,,,95,4.0,4.6,300,0,986.66,,,,71.2,70.7,70.3
HERK,20160901T014000,,,95,3.4,4.4,298,0,986.57,,,,71.2,70.8,70.3
HERK,20160901T014500,,,95,4.3,5.0,318,0,986.53,,,,71.1,70.7,70.2
HERK,20160901T015000,,,96,3.9,4.5,312,0,986.47,,,,71.0,70.8,70.3
HERK,20160901T015500,,,95,3.9,4.1,311,0,986.49,,,,71.0,70.7,70.3
HERK,20160901T020000,,,95,3.5,4.0,314,0,986.5,,,,70.9,70.8,70.2
HERK,20160901T020500,,,95,3.3,3.8,307,0,986.51,,,,70.9,70.7,70.2
HERK,20160901T021000,,,96,3.0,3.7,292,0,986.52,,,,71.0,70.7,70.2
HERK,20160901T021500,,,96,3.0,4.5,315,0,986.56,,,,70.9,70.7,70.2
HERK,20160901T022000,,,96,1.3,2.1,278,0,986.56,,,,70.7,70.8,70.3
HERK,20160901T022500,,,96,1.7,2.6,256,0,986.5,,,,70.7,70.8,70.2
HERK,20160901T023000,,,96,1.8,2.5,280,0,986.53,,,,70.7,70.7,70.3
HERK,20160901T023500,,,95,2.7,3.2,301,0,986.62,,,,70.7,70.7,70.3
HERK,20160901T024000,,,96,2.2,2.7,295,0,986.66,,,,70.7,70.8,70.3
HERK,20160901T024500,,,95,2.7,3.1,293,0,986.67,,,,70.7,70.8,70.2
HERK,20160901T025000,,,95,2.6,3.1,287,0,986.66,,,,70.6,70.7,70.3
HERK,20160901T025500,,,95,3.0,3.8,247,0,986.65,,,,70.6,70.7,70.3
HERK,20160901T030000,,,94,2.6,3.8,268,0,986.7,,,,70.6,70.7,70.2
HERK,20160901T030500,,,95,2.6,3.4,315,0,986.66,,,,70.6,70.7,70.3
HERK,20160901T031000,,,95,2.8,3.4,310,0,986.57,,,,70.6,70.7,70.2
HERK,20160901T031500,,,94,3.0,3.6,302,0,986.48,,,,70.6,70.8,70.3
HERK,20160901T032000,,,95,3.6,5.1,282,0,986.54,,,,70.6,70.7,70.2
HERK,20160901T032500,,,95,3.9,5.6,290,0,986.45,,,,70.6,70.7,70.3
HERK,20160901T033000,,,95,3.0,4.7,269,0,986.42,,,,70.6,70.8,70.3
HERK,20160901T033500,,,94,2.8,5.2,248,0,986.36,,,,70.5,70.7,70.2
HERK,20160901T034000,,,93,2.7,4.0,272,0,986.34,,,,70.5,70.7,70.3
HERK,20160901T034500,,,94,3.2,5.0,260,0,986.35,,,,70.5,70.7,70.2
HERK,20160901T035000,,,93,2.0,3.8,256,0,986.31,,,,70.4,70.7,70.3
HERK,20160901T035500,,,95,0.9,3.4,268,0,986.3,,,,70.4,70.7,70.2
HERK,20160901T040000,,,96,2.7,5.3,241,0,986.27,,,,70.5,70.7,70.2
HERK,20160901T040500,,,91,2.7,5.0,258,0,986.23,,,,70.4,70.7,70.3
HERK,20160901T041000,,,93,3.2,4.5,303,0,986.28,,,,70.4,70.7,70.2
HERK,20160901T041500,,,93,2.5,3.5,317,0,986.28,,,,70.3,70.7,70.3
HERK,20160901T042000,,,93,3.0,6.4,296,0,986.27,,,,70.4,70.7,70.2
HERK,20160901T042500,,,91,2.9,5.7,265,0,986.23,,,,70.3,70.7,70.2
HERK,20160901T043000,,,90,1.1,3.0,208,0,986.26,,,,70.2,70.7,70.2
HERK,20160901T043500,,,91,0.4,1.3,114,0,986.26,,,,70.2,70.7,70.2
HERK,20160901T044000,,,91,1.5,2.3,65,0,986.19,,,,70.2,70.7,70.2
HERK,20160901T044500,,,93,0.7,1.5,51,0,986.2,,,,70.2,70.7,70.2
HERK,20160901T045000,,,94,1.8,3.3,321,0,986.21,,,,70.2,70.7,70.2
HERK,20160901T045500,,,94,1.9,2.5,263,0,986.2,,,,70.2,70.7,70.3
HERK,20160901T050000,,,93,0.6,1.8,201,0,986.18,,,,70.2,70.7,70.3
HERK,20160901T050500,,,93,0.0,0.0,0,0,986.19,,,,70.1,70.7,70.3
HERK,20160901T051000,,,94,0.1,1.2,325,0,986.28,,,,70.2,70.7,70.2
HERK,20160901T051500,,,93,0.0,0.1,325,0,986.31,,,,70.1,70.7,70.2
HERK,20160901T052000,,,94,0.0,0.4,276,0,986.19,,,,70.0,70.7,70.2
HERK,20160901T052500,,,94,2.8,5.6,279,0,986.12,,,,70.0,70.6,70.4
HERK,20160901T053000,,,92,3.8,6.5,286,0,986.1,,,,70.0,70.6,70.3
HERK,20160901T053500,,,92,3.4,4.1,305,0,985.98,,,,69.9,70.7,70.3
HERK,20160901T054000,,,92,3.7,4.2,309,0,985.86,,,,70.0,70.6,70.2
HERK,20160901T054500,,,93,3.7,4.2,298,0,985.84,,,,69.9,70.6,70.2
HERK,20160901T055000,,,93,3.2,3.9,288,0,985.76,,,,69.9,70.6,70.2
HERK,20160901T055500,,,94,3.3,4.0,277,0,985.7,,,,69.9,70.6,70.2
HERK,20160901T060000,,,94,3.1,4.1,275,0,985.71,,,,69.9,70.6,70.3
HERK,20160901T060500,,,94,1.2,2.6,279,0,985.78,,,,69.8,70.7,70.2
HERK,20160901T061000,,,95,0.3,1.1,8,0,985.79,,,,69.9,70.6,70.2
HERK,20160901T061500,,,95,1.2,2.9,44,0,985.83,,,,69.8,70.6,70.2
HERK,20160901T062000,,,95,0.1,0.6,115,0,985.86,,,,69.9,70.6,70.2
HERK,20160901T062500,,,95,0.8,2.3,333,0,985.82,,,,69.8,70.6,70.2
HERK,20160901T063000,,,96,1.9,3.7,275,0,985.76,,,,69.8,70.6,70.3
HERK,20160901T063500,,,95,2.6,3.3,243,0,985.71,,,,69.8,70.6,70.2
HERK,20160901T064000,,,95,1.5,2.8,266,0,985.69,,,,69.8,70.6,70.3
HERK,20160901T064500,,,95,0.9,1.8,317,0,985.69,,,,69.8,70.6,70.2
HERK,20160901T065000,,,97,0.2,2.0,122,0,985.67,,,,69.8,70.6,70.2
HERK,20160901T065500,,,97,2.0,2.8,155,0,985.66,,,,69.7,70.5,70.3
HERK,20160901T070000,,,96,1.8,3.1,167,0,985.65,,,,69.7,70.5,70.2
HERK,20160901T070500,,,97,2.7,4.0,218,0,985.57,,,,69.7,70.5,70.2
HERK,20160901T071000,,,97,2.9,4.9,269,0,985.59,,,,69.7,70.5,70.3
HERK,20160901T071500,,,96,3.2,3.9,292,0,985.63,,,,69.7,70.5,70.2
HERK,20160901T072000,,,97,3.6,4.5,316,0,985.61,,,,69.6,70.5,70.2
HERK,20160901T072500,,,97,3.1,3.8,310,0,985.6,,,,69.6,70.5,70.3
HERK,20160901T073000,,,97,3.1,4.2,293,0,985.63,,,,69.5,70.5,70.2
HERK,20160901T073500,,,97,1.9,3.7,310,0,985.66,,,,69.5,70.5,70.3
HERK,20160901T074000,,,97,1.4,3.9,303,0,985.63,,,,69.5,70.5,70.2
HERK,20160901T074500,,,98,3.2,4.4,286,0,985.57,,,,69.5,70.5,70.2
HERK,20160901T075000,,,97,2.2,3.9,311,0,985.54,,,,69.4,70.5,70.2
HERK,20160901T075500,,,97,2.1,2.6,290,0,985.58,,,,69.4,70.5,70.3
HERK,20160901T080000,,,97,2.4,3.4,285,0,985.57,,,,69.5,70.5,70.2
HERK,20160901T080500,,,97,3.1,4.3,289,0,985.56,,,,69.4,70.5,70.2
HERK,20160901T081000,,,97,4.0,4.9,293,0,985.59,,,,69.3,70.5,70.2
HERK,20160901T081500,,,97,4.1,5.0,299,0,985.61,,,,69.3,70.4,70.3
HERK,20160901T082000,,,97,4.2,5.0,296,0,985.63,,,,69.3,70.4,70.3
HERK,20160901T082500,,,97,3.3,4.7,291,0,985.63,,,,69.2,70.4,70.2
HERK,20160901T083000,,,97,4.1,5.5,280,0,985.68,,,,69.3,70.5,70.2
HERK,20160901T083500,,,97,5.1,7.0,295,0,985.7,,,,69.3,70.5,70.2
HERK,20160901T084000,,,96,5.2,7.2,293,0,985.7,,,,69.2,70.5,70.2
HERK,20160901T084500,,,96,5.1,6.4,300,0,985.69,,,,69.1,70.4,70.2
HERK,20160901T085000,,,96,5.4,8.3,295,0,985.76,,,,69.1,70.4,70.2
HERK,20160901T085500,,,96,6.1,7.8,299,0,985.82,,,,69.0,70.4,70.2
HERK,20160901T090000,,,95,6.2,8.0,299,0,985.81,,,,69.1,70.4,70.2
HERK,20160901T090500,,,96,6.0,7.2,299,0,985.86,,,,69.0,70.4,70.1
HERK,20160901T091000,,,95,6.3,8.3,296,0,985.94,,,,69.0,70.4,70.2
HERK,20160901T091500,,,96,5.9,7.2,295,0,986.03,,,,69.0,70.3,70.2
HERK,20160901T092000,,,96,6.6,8.0,298,0,986.01,,,,68.9,70.4,70.2
HERK,20160901T092500,,,96,5.2,6.4,307,0,985.96,,,,69.0,70.3,70.1
HERK,20160901T093000,,,97,5.2,6.6,305,0,985.88,,,,69.0,70.3,70.2
HERK,20160901T093500,,,97,5.8,7.2,301,0,985.88,,,,68.9,70.3,70.1
